omega,alpha,beta
0.33082198513981526,0.16410467333521614,0.48665036592356764
0.3302836689736819,0.1649875780018827,0.4878205070398049
0.33735693297760616,0.16317454305657714,0.48409190937404467
0.33686606481454434,0.15990497938897696,0.47052065844967056
0.3267035758002913,0.1591810695577374,0.4860106705513414
0.31833169007904955,0.17198549782257047,0.4894174323850117
0.3218799354660667,0.17817837189650065,0.48560889515023375
0.32263914391210663,0.18639774515261254,0.49497766904684126
0.31447080689138507,0.17860051928908513,0.5041068714488041
0.31645243982141036,0.18984962268106587,0.49817595245624063
0.30336934241300306,0.18892885138114604,0.49380952183191035
0.30663268570009417,0.18790117618870145,0.49439211831909086
0.30269573450075543,0.18500176813972818,0.4974261249403747
0.2923150987391502,0.19824254885950626,0.49702233779746663
0.2855881974722339,0.2011989525795436,0.49855206203508606
0.3046657068623018,0.19219639288807214,0.4939444403794742
0.2919621719646651,0.1913961593538066,0.5038864442538982
0.28813917810703366,0.20464225940695568,0.5152575886756829
0.27778057288183766,0.20607092546875697,0.5092733204593118
0.2768849465617141,0.20513030543999952,0.5129312199978827
0.26969141708960676,0.20330477101060018,0.5184833659005567
0.2726356455713952,0.2006188022302276,0.5316325985881094
0.2721760009787566,0.19186569526500138,0.5391994688815366
0.27021218983039813,0.19350039363251953,0.5398289757875406
0.27305143377438357,0.20779284084513236,0.5361963236181062
0.2655751735241437,0.19813855384374146,0.548707447448051
0.2564247584064325,0.19493390101021996,0.5415599109702143
0.25911148334002093,0.19033339959709894,0.5380565538180894
0.2678247148793984,0.17817439389670994,0.5298838133946966
0.27251413974391947,0.17511602462885179,0.5215564672669099
0.27282368281645464,0.1828161366356431,0.5333209399782769
0.27830675400598626,0.17871319848995482,0.5391706241932569
0.28093451666427705,0.18611394926036337,0.5286214339638617
0.27569295754538037,0.17815454704473302,0.5249108390265034
0.27454899725579757,0.1739305729434954,0.5223679881639088
0.28322678682678015,0.17244998312435128,0.5123928461968985
0.28816691075284856,0.17580255824766508,0.5054723488507863
0.2806564357747948,0.1833163154980915,0.5049214582097993
0.28866291854189335,0.1773346436148347,0.5071296253159726
0.31225666422499615,0.1606492808929609,0.5103047147842402
0.3094731996425735,0.17538943593068063,0.5116293752797105
0.3166990132559617,0.16489217864667347,0.5022203708644267
0.3192405303567447,0.17483535369299588,0.5017960074092893
0.3146088754495102,0.17407502829371446,0.5006568167865381
0.32587846881618465,0.16263744963327836,0.49073864052524674
0.3272347800804977,0.16125193823245237,0.49454593294455934
0.3134290804743166,0.17349682515991716,0.511874011108294
0.29370680783118563,0.18112840920197082,0.5011070880126501
0.2967558436234956,0.18138865805891502,0.5002756221962485
0.2833559036552489,0.1805988585906408,0.509827030698109
0.29226403494325603,0.20313292071597794,0.5112597881089376
0.29678647458226143,0.20543569052860225,0.5121341297139637
0.28356265260908203,0.2047096727129441,0.5221461689316422
0.28535629656712413,0.19724953192178807,0.5264515453432147
0.2861747718160494,0.21482309060540894,0.5128157135493807
0.28315637501015484,0.21973519047498535,0.5077753696454709
0.2733180531605444,0.21493099374742167,0.5113611369098958
0.2824058005553903,0.2045514510030056,0.49884357216707204
0.2788521434855433,0.21517621093044706,0.5013730381886878
0.28111597431678864,0.21997831890585196,0.4941786500867561
0.2792339414749627,0.2265349183155015,0.5012116453914197
0.28042018600646956,0.22495352046890427,0.5086423056323277
0.26986299690295157,0.22526362851737436,0.5129588239856636
0.27905962550304336,0.21214931442308638,0.5161281133791663
0.2807093368773108,0.20749910343907477,0.5132754755063587
0.29171024102728416,0.20703323360053155,0.5006021232294665
0.28974194500793365,0.20090787106763724,0.5000664982150395
0.2878364888968532,0.2017871859310494,0.4984033684745032
0.2850492692594021,0.2044264772175646,0.5078849549441774
0.27605523520145925,0.18999523511179905,0.5287973855185845
0.29181895660521795,0.18905035352291868,0.5204532673846126
0.2887335970944827,0.19057685262509036,0.5118017919510554
0.2819060879160117,0.18885036715579342,0.5074476041453571
0.2807765664877379,0.1807638974340195,0.5086359601857319
0.2874821780183765,0.17925533087177575,0.5047589676291425
0.29984927931813277,0.1804343791976048,0.5206868483097046
0.29408350462158267,0.18084560977620645,0.5302198398792143
0.2776896964844296,0.18222231993462487,0.5343754438816635
0.273803680623009,0.18197903278963512,0.5289960951793702
0.2632498728378324,0.1719047950739684,0.5487556151748898
0.26379161840567455,0.16946431354954314,0.557879333338263
0.2529913714003052,0.17346304419185785,0.5542749914369426
0.2638135323428113,0.1688758881240628,0.5575930403684045
0.26121771898467744,0.17671053052761215,0.5573087820718207
0.2612757492740671,0.17907030193206963,0.5511345692307713
0.2716563848796806,0.1788215638742034,0.544378879495753
0.26626752682244376,0.18357567444075962,0.5347561545561933
0.2679910673032802,0.17439156708247391,0.5195381064649593
0.26303282452148313,0.18634345853800496,0.5312625030667602
0.2778882947281131,0.18747058545745657,0.5453010691909602
0.27662392663877766,0.19036578147130076,0.5372758832964528
0.2677819713932627,0.19257319440147838,0.5483256298898125
0.2690820000489794,0.19282058943422437,0.5380688317640929
0.28243157737155467,0.20449576960748772,0.5251621497530798
0.2884614358887827,0.20736778331233802,0.5167052270548582
0.28196974138486,0.20772662664334698,0.5197815968592423
0.29162537412068057,0.21034461074197985,0.5173913659214933
0.29023297138811904,0.21076717106434714,0.5182559726183759
0.2725824486973094,0.21785283734135397,0.5261459780205578
0.27030533053230477,0.21615936956382042,0.5127131455589942
0.2654314135301416,0.2176231422455358,0.519540118328956
0.26751284070702097,0.20056138089996084,0.5116579249912476
0.2714592143376991,0.20335759088806737,0.5152220829791798
0.2710678674721536,0.19791745070657735,0.5208467804086123
0.2775136612608775,0.2007191749432893,0.5204056284623063
0.26198740144384525,0.20590175826295568,0.5242851341387582
0.26542035109282436,0.21271666833817748,0.517529410673471
0.26084808973985846,0.20244109081331335,0.5242512680944568
0.25887444318835323,0.1986959154150494,0.5289234678866573
0.26579850293529517,0.19795684048230758,0.5253916772827553
0.25720610476274286,0.2044480675044331,0.5341603136302193
0.25191163040668024,0.21578806606698164,0.5352398558830966
0.2643138798758758,0.21008789254753094,0.5387060433059063
0.2543077966256416,0.21313245357342178,0.5320656957977447
0.2476464277753462,0.20263192623731185,0.5455552178312327
0.255773035140186,0.19440054281851246,0.5440627654084774
0.2592416483951806,0.19431233274524418,0.5416862886245424
0.2521685969871187,0.1835414565904912,0.5334944755095772
0.24065353909445888,0.18674095218028472,0.5512718070931708
0.24487433880425108,0.1876100668573971,0.5640947833730824
0.24460623853326857,0.17789638304712574,0.5631280986011732
0.2374017498590563,0.17004269066866146,0.5731783597414059
0.2387388217391699,0.1705914795913006,0.5859171660843732
0.23695688061121514,0.1736322117769987,0.5802926935217101
0.23776682684845984,0.1798375511923595,0.5833633940921695
0.23889962754041685,0.17575790167981592,0.5886844748036076
0.24753061257495526,0.17544877454563523,0.5802570523297864
0.25387646373710004,0.18252924386688965,0.5705063125315865
0.24177177048905732,0.17544120189809448,0.5679297052664197
0.2544221700496268,0.16437539148460276,0.5652917404117102
0.25738513528986884,0.16702991117696298,0.5697284827445918
0.23879712678119716,0.16647427480960134,0.5785124154584206
0.2345176984318342,0.17055937468423862,0.5888902685907018
0.22518683472007694,0.17705424323872643,0.5831057974661252
0.22733584987482916,0.17875511687688447,0.5822072553083699
0.23388982996789354,0.17622542045879558,0.5876039301055148
0.23242619020366262,0.1759047037375228,0.5870301617747045
0.2364979930240787,0.1817216635128695,0.590042862225575
0.234969880495884,0.17397385081306557,0.5936547031925293
0.22360544197163357,0.17570145895130743,0.6005899816475424
0.21876046073946379,0.16824898881886824,0.6041173946373191
0.21390966340182016,0.17575282112800647,0.6066831244483029
0.21893319083601825,0.17120672823258098,0.6047683883327184
0.22091097211919172,0.1529308549075578,0.6069676139883742
0.21896175468245901,0.16078907127549294,0.6024083723208791
0.21302137630029924,0.1662148510957672,0.5973469937670415
0.21621816232372185,0.16530775395611455,0.5906227498234498
0.2238354208768775,0.1587413518591944,0.59284354148479
0.24006102202602536,0.15455283156987812,0.6025695315014292
0.23390625815146718,0.14653356630482559,0.6025207055683892
0.22259724455458949,0.15147038365460105,0.6139900813223874
0.22418322183739872,0.1499467513544681,0.6087561483922247
0.22961875035176663,0.14206976934056567,0.6120979887591614
0.2253850469461256,0.13943726165389217,0.609581459055358
0.22982721363764883,0.12892354059747166,0.6191406868515986
0.22647877022134424,0.13432270851018627,0.6172032025737322
0.23375151547313772,0.13016008021341177,0.6196080459561739
0.2457512678790374,0.13953933032483198,0.6081110554746205
0.23072317515320392,0.13753014017101647,0.6209530710984897
0.2247495926753498,0.13601751437225362,0.6222110364073491
0.2330430359406831,0.13839731822987003,0.6264158522309119
0.21716613283359928,0.14556683615014337,0.6312254155227722
0.21542434473789235,0.15556307655716511,0.6321076987457833
0.2097101965505359,0.14416461190382107,0.629684698697614
0.21334392900819832,0.1459671573363588,0.6302936826179867
0.20667234959693995,0.1447158856225901,0.6247398102395044
0.21816244941397722,0.13640402952742148,0.6268342149539189
0.22377597231822005,0.13879222950287134,0.6178858847036917
0.22319689490181333,0.1499422318584439,0.6166081930320862
0.24034663115281255,0.1546555050638799,0.6116739085132207
0.24334397455565668,0.15398693315118453,0.5986180036452172
0.24096759927254713,0.14145460332112644,0.5897281993972283
0.25009610944117233,0.15000263020658777,0.58811449334387
0.2559939528358447,0.15317286064296276,0.5866163147905005
0.25836818666812583,0.15738919430479548,0.5795432936018893
0.25280649428250956,0.15510380880114963,0.5872035249558492
0.25490722463206655,0.1588582116724978,0.587562510698568
0.250827319613699,0.154454877950725,0.5864838620594174
0.2528642526937883,0.1522549383359855,0.592304757863743
0.25444821194827805,0.14787299671332033,0.5939737512265413
0.2641057352930845,0.14776247121572253,0.5832562245476871
0.24849255720987334,0.1623489397151931,0.5826036108126911
0.23933984211408565,0.17040324781918398,0.5864380022735659
0.24645397592071236,0.1645578536094293,0.5823529521830726
0.24703020896336314,0.15881439417951204,0.5825881186500926
0.25493575303763144,0.1615913098291864,0.5686362321211913
0.26436959134053883,0.16456195301955068,0.5572103984274585
0.2716148376238972,0.16808432104597337,0.5485996059823267
0.28195371884619413,0.17886544801486973,0.5388493071074574
0.2765130820631437,0.18352963132232475,0.5398411899242872
0.28335694849521936,0.16980692415906135,0.5315693093988454
0.28986193757424566,0.1725695712182979,0.5327998926144526
0.2831096619622366,0.1664500073262049,0.5325565415235791
0.28130852578671206,0.17034121143727946,0.5338997800657446
0.2861867960144397,0.1674436447304699,0.5248341231134808
0.30472332360718923,0.1651762757890887,0.5072675266514823
0.3127501441984021,0.16125582129327345,0.5104192392209361
0.317939131976836,0.17232614177659192,0.5011726811852453
0.3131722916771777,0.16521524648264505,0.48476732001373235
0.32041085901632615,0.15939991045540258,0.5035034641483817
0.32703011083774186,0.15704109687874673,0.4900516870589093
0.3045651393915188,0.17330821771047933,0.5011283669677716
0.31144225825799293,0.17049588918602665,0.49305794937763564
0.31866127421109025,0.17500665571120458,0.4968173304041259
0.3179418139667357,0.17343776730675065,0.5035065362030248
0.3099269672079773,0.16186700865336107,0.4960517901060967
0.3050197382143788,0.16660070851588948,0.4903428983558892
0.3071122500243949,0.17016646823621911,0.49293525105194314
0.30228828860476975,0.16746494624392957,0.49151895434770404
0.3052808921321245,0.18275414632098927,0.48782326106623264
0.31838920533101167,0.17180077549967293,0.4992588318628029
0.31915584905523364,0.17208237691257156,0.49384160579011044
0.31176643934980164,0.1838592583846738,0.496084578056908
0.3172706128255691,0.16254450518283445,0.5081078199841518
0.3067474067089792,0.1586925192631981,0.505848600943297
0.3092848666226469,0.1621978593603717,0.510587583280239
0.31457108384008114,0.17300898654992378,0.510691779151743
0.2997101867229388,0.1775013239513807,0.5127943404284058
0.2836022564661105,0.19469109091788242,0.5133775322130864
0.27310611817672226,0.1941725960712167,0.5184700031690471
0.26496405891503766,0.1922878893094504,0.5285361990074732
0.2676226587430004,0.20167463364410082,0.5246773659887395
0.26852538944675325,0.20671161944985078,0.5200623564631013
0.27487057422571237,0.2107118743779911,0.5229305794823577
0.2667532849747161,0.21216916594571197,0.5111137402946104
0.2602203333736755,0.22156405778621424,0.5208065813871077
0.26211046721638126,0.22419652419271685,0.5167562290051018
0.26084924806869064,0.22334385513571076,0.528747092153312
0.2634186984747905,0.20805220093139248,0.5127296423438124
0.26790924771332125,0.21747686405633157,0.508592159542834
0.26501143563654367,0.20967511114838006,0.5097799920574582
0.26912593080919933,0.1953573063634734,0.5086778270133155
0.2890639652810424,0.19413840145723987,0.50855757213179
0.2965574596963265,0.19579546800198866,0.5043501541046786
0.28754100976981656,0.19453467167787228,0.511536555391097
0.28823047330357,0.19650287163074043,0.5061972155362564
0.2893970695325209,0.20104665212358605,0.49786915041408814
0.27558957544523377,0.1996796486143468,0.5049032201451218
0.2844390409496916,0.18847363834356998,0.5064348366409296
0.29528507083477284,0.18752927674033185,0.48958179906501037
0.2906609876115568,0.19151358408930552,0.5003265470615538
0.2908284854182909,0.18703439321241722,0.511599588987806
0.2968234301602119,0.1912060998933497,0.5052387529044865
0.30012804198560605,0.1881153300680373,0.5210428656866835
0.30556625976003765,0.1855960319401725,0.5270566298784555
0.3027561423118218,0.1923180769167841,0.5155341225967677
0.30144027231638654,0.1815469373266182,0.5185260862968945
0.29800483536114547,0.18184620463798878,0.5162606385341183
0.2948450911046276,0.1839947082959111,0.5251779375090089
0.2930106164606512,0.167261146446342,0.5196740970479667
0.28600746291875134,0.17171561994969184,0.522548201791177
0.29471524190131587,0.1862251393743159,0.5194799509954083
0.28595511405911944,0.18997056772971177,0.5236199889517322
0.29056872011730844,0.19022080185480666,0.5143640862701786
0.2889213702375458,0.1955391006820331,0.5042044818530245
0.2836301095824359,0.19491396173874986,0.5077360342684941
0.28345667178159156,0.19129547913022069,0.511702195620588
0.2920853089659018,0.18779331113098377,0.5145543563119225
0.28157556777660747,0.18893095100941668,0.5234308459317908
0.29126874548624976,0.18648565569152517,0.5232359053002802
0.2883206657527668,0.18797374226641492,0.5174755671434659
0.2902504476868224,0.1805302681189555,0.5199430251122794
0.28575113192250423,0.1793722884468544,0.5216561782114526
0.2833479092053222,0.18095418224993942,0.520578668988221
0.2842598767147021,0.1895706824197157,0.5267500110655765
0.2772763314917803,0.18316605297750668,0.5334937267695735
0.27103286981932184,0.17104199644389603,0.541261274716674
0.2860031742617014,0.1893762618765109,0.526304619876766
0.2907544504551623,0.1730719875100204,0.5223637774446269
0.29041026842476514,0.17213786717713447,0.5188713369167933
0.29912845204133076,0.17012647758231675,0.5087870228919332
0.3011486202952383,0.18925502288337961,0.5103115634977605
0.2952812703413672,0.1932246667162101,0.5014684807380341
0.29618528145336936,0.19182157260760785,0.49402633895075304
0.29778688529727276,0.17848941331175275,0.4987317888966719
0.29647241502697264,0.1748261664886145,0.5039654463535332
0.31639936971828414,0.1793304787721572,0.49903922507883497
0.3184281935479902,0.1877048469754864,0.5026174516446895
0.31439390439184134,0.19243696761607912,0.49455195776719646
0.29539580018818823,0.19498627216060713,0.49768888511389786
0.3080567161298187,0.20689817399571517,0.4841624533776784
0.3093640927368484,0.20567207862433293,0.478678672877157
0.3081489097536449,0.20509218600772716,0.47528032585073143
0.301446621456034,0.20091495339599183,0.4836098708181412
0.31251560835896397,0.19911322707679108,0.48235970973025505
0.31755720927434417,0.19664725681123368,0.4664715721457421
0.3135315801301497,0.19763260038342262,0.4657682747097757
0.33363822906306356,0.2002139994633989,0.47265928712466376
0.31868832319380236,0.19817526421637413,0.47206063694023115
0.3164786182313777,0.19180666997530701,0.47173505060327453
0.31138046974647876,0.17985549943882917,0.47775690116999714
0.3118633023909688,0.17092945091526873,0.4864427436112694
0.313485011254618,0.19075020265315712,0.4860567408239638
0.31054271376085363,0.19033571577586958,0.4921548597003499
0.30383691813364594,0.19320151951803413,0.4757523625515187
0.3058954264777211,0.19197364661332864,0.47652534957798404
0.3031864107076873,0.21245513229716284,0.469225723079715
0.3140422277355235,0.21830438048834172,0.46432445529851846
0.304342598094994,0.21967607973730496,0.47326211052459305
0.28510195125138316,0.21172853953190213,0.4900192611692239
0.28509857475320327,0.2048774795535128,0.49863123916971047
0.2813177800395554,0.19341402548483047,0.49989174722353885
0.28495123830241287,0.2049478415136713,0.5046942663834016
0.286788893501226,0.19965114184244376,0.504780449532164
0.2877663951062831,0.19363332530142158,0.5135066851969884
0.2874632685345814,0.1971252295227861,0.502535708553651
0.28255144668685017,0.20006157142721867,0.5046117401712371
0.2889253444166781,0.20520051428750427,0.5053075425352347
0.2942316753205193,0.20407115126594172,0.5121726173431227
0.2864379783222663,0.2041965316703643,0.5062881686405827
0.2713268762731218,0.189419346575958,0.5124779147878261
0.3006428413129127,0.19077558383288223,0.5138794338104843
0.301568743618166,0.17454020996121314,0.5139897632904479
0.2987816259964324,0.18398428359318586,0.5225287183333994
0.29127720345800157,0.20742176256218314,0.5119339099436798
0.28078986252514515,0.20406315674099199,0.5087783429852379
0.28199664031119387,0.18965607302942877,0.5075977335566119
0.27873837002996965,0.1922359203236401,0.5155958785459467
0.2791595659373221,0.1838864791334864,0.5173730635335663
0.2777863510865772,0.18180612587886055,0.5165965206614517
0.2794350344810763,0.17895141674241896,0.5143517830485127
0.28803737832750215,0.1756897711786563,0.5034764355559828
0.293434530128769,0.17371326213412952,0.5017412253089112
0.2927490257688866,0.17727090197762155,0.5123009875043415
0.29864452268094566,0.16561449718085125,0.5120167112681332
0.320701684360931,0.1579133970680205,0.514853706114279
0.32488068967598455,0.1543079936658378,0.506326693418481
0.336670988069873,0.153122560756294,0.5071829115524336
0.3406927486286383,0.14486634787063848,0.5066130984558697
0.3407470736884464,0.14553231920228737,0.5090309998339942
0.3475346531917558,0.16933059142095883,0.4970219838516953
0.3368732680426914,0.1653396212319479,0.493642454265803
0.3425677806916073,0.1724533496376803,0.4887434665251002
0.3208533148084929,0.1742244697588211,0.48745571261643156
0.3179603029472061,0.1738567189044838,0.47742649705584544
0.33071724824573345,0.18462937321722525,0.4618890643819258
0.3307446411253133,0.17699662676389682,0.4735294741442536
0.3346035659071715,0.18390240775555805,0.4822873423303112
0.3338129388284227,0.1857635462514886,0.48328192626012084
0.33213591898941613,0.1766048320375511,0.47975005249746905
0.32676089464645625,0.1845778538705952,0.47943346878674914
0.3214303502674545,0.18674758428449428,0.4833859628292829
0.33469931601773056,0.19770437177219904,0.4728799871102809
0.3176477306018868,0.1900029745642619,0.4766591420874773
0.3238320474120295,0.17060925297808177,0.48599838034194714
0.3180868019676132,0.17755595346485178,0.48983309183851936
0.3227261955982152,0.18484913802618563,0.48787417565894986
0.3226279376721771,0.17267353822673986,0.4857720518181663
0.32171205474335907,0.17744574142908962,0.49005878975667055
0.30849344120020955,0.1821140287722441,0.48207548642305464
0.3221738758555185,0.18471404531509716,0.46647947387583133
0.3321165828649623,0.17868415199245705,0.4598103470980359
0.343624349861519,0.17635150309896921,0.46170407183014944
0.3428126817977641,0.17896878332881724,0.46782832951581554
0.33534367568765994,0.1763007954037362,0.460578961933604
0.33133175223234046,0.18764183527453687,0.47481832085330916
0.33343765809155645,0.18316867269785184,0.47167109450544087
0.3340732874089778,0.18105761337861973,0.47678461495477903
0.33052017032569186,0.18980531469764023,0.4684578433528959
0.3321365403796234,0.19909780911628233,0.4513234219966289
0.32886922900539967,0.20098233506399374,0.4607471149485523
0.328839541661721,0.1957617400455517,0.4575615657433245
0.3202656219786274,0.19178731558552253,0.4525542846638774
0.3202224435901046,0.1909845083383617,0.4619616391852245
0.3258294685073588,0.2005009454998971,0.45205988931367996
0.33898420296078474,0.1920493709158593,0.4544136075695889
0.3295151972004601,0.19465316858683696,0.4724887237836665
0.3338333220110652,0.1791984652553024,0.4653289463418748
0.313223467801757,0.18612943920903247,0.47964073716441175
0.3222221352354945,0.19739879395970295,0.47632399074551235
0.31265424015377924,0.1908335770439712,0.4693327275427322
0.32768613746476644,0.1942364587054016,0.4729536110175284
0.3206942346286324,0.1923349551813212,0.4700441350744283
0.32492193172525036,0.2065055469791951,0.47527497821672254
0.33402796191685846,0.20461135914760145,0.47439414141448427
0.32017101823560007,0.20098714034560256,0.477687821661365
0.3092312130198457,0.19146518690072245,0.4844796687642581
0.31045371724814225,0.19195329611732728,0.47035411801829946
0.3137861942855606,0.19147160221595244,0.46565699461441784
0.32734450289929584,0.1957011605150019,0.46713910516498774
0.32553282801579164,0.19836862731252533,0.47811485313121793
0.32345566372603834,0.19832581794988624,0.4687751221799457
0.3189748883624933,0.2040607878002884,0.4673764897869397
0.3287351940359632,0.2003004354441365,0.4677606555680989
0.3286169520383563,0.21306191867519594,0.4565856567999936
0.32687420389890226,0.21429966640655698,0.44026670679391744
0.33242666352782435,0.22604475502762797,0.43972174544193426
0.33582886300412573,0.21957743672912003,0.4470958191557576
0.34485976438496674,0.2275417114411775,0.4362745002398497
0.3539136108010118,0.20929976316827226,0.4224736447524436
0.3542775300364351,0.2052628600125282,0.4195015879992028
0.3491075837869922,0.2039835131155659,0.4165513384037461
0.3464129208475089,0.1940682881599064,0.41753234657893784
0.34370633096855757,0.19406437487250072,0.4278889776354992
0.3438675018831885,0.19226930484844623,0.4275224663435517
0.3435294063554357,0.1914666202712738,0.42788012081420473
0.3237363660119111,0.19036370598219376,0.44956166588290086
0.33493197907731637,0.1961903868476287,0.4512839942259327
0.33485345076559564,0.19355362265933632,0.4591606954051202
0.33210582057447197,0.19347993623764428,0.4570204941917546
0.33191669582188094,0.18105371186333263,0.4635064623342133
0.3412245193608272,0.1734728932166701,0.46761392907256394
0.34936647513540553,0.15641798319394956,0.47230739001033567
0.3415868630184474,0.16016173845764695,0.4783424474166149
0.3379577139905495,0.15672032230550648,0.47090632442906427
0.3390308837231213,0.17270341086164492,0.465528845431706
0.3320408852397834,0.18132084213929367,0.4635630586670969
0.34458900274102144,0.17448267356655198,0.46502445390354935
0.3295353045073225,0.16705771497319488,0.4641502155738551
0.33219423061119224,0.16616546482204433,0.4723475228897304
0.3410363872241463,0.169089442277271,0.4798429958910325
0.35104871150780664,0.17274923337573567,0.4689325389254114
0.34562338917586516,0.18549212147075428,0.46559580376575493
0.34024412185213193,0.19082853672098218,0.453132171080003
0.3581844358926931,0.18099212754512084,0.45036105836996465
0.3561955352055695,0.17906190144829767,0.45418819031668484
0.34846378402955824,0.18501984309524858,0.4527783501939927
0.3428130070973977,0.17541529198618716,0.46874327168898805
0.3426330299753036,0.18816567199873477,0.4644569041525958
0.34686250138883745,0.1834567077480052,0.4559081669584948
0.33282781090588687,0.19152892331434598,0.4507385560463605
0.33214711170810424,0.18766377241678497,0.4505901483276722
0.33634779554163285,0.19179588624183128,0.46245972363601645
0.3370900401574116,0.18378847220598094,0.4640927669550225
0.32950046062316585,0.1919154271479256,0.46730588148670354
0.3374985870176833,0.18582223687243804,0.46139118793980805
0.3495086249220407,0.18709345853550635,0.4593692924117865
0.3468271586179192,0.18527287628294548,0.46182216547818455
0.34872557727141296,0.2080866831362296,0.43852445516367955
0.36125527689627007,0.18957176394733388,0.44179287396512806
0.36626937756457467,0.18155614276775048,0.4181294011511913
0.37302438630811424,0.19205666446859948,0.41896490203332276
0.37564209785024016,0.20678299729097313,0.40719193360133143
0.37442938316916,0.1996926669053574,0.4053788146283871
0.37739279606027204,0.20346514567198262,0.41459977931129405
0.3726208799969275,0.1995013812430609,0.41129563315628126
0.364743941469727,0.20773350126803278,0.4032143639952376
0.3690683579044978,0.2131778326786661,0.40175160968176055
0.3690554212476804,0.21746831196077732,0.40365032123964145
0.37624439156652806,0.21824304101218903,0.39370925097560855
0.3817929588261118,0.21292538196977895,0.3936511321942363
0.3723429449723518,0.22086325612242746,0.40070976215772136
0.37451374317964614,0.21948466451498816,0.3863583675315964
0.3812274385487012,0.22585197271910298,0.3740954719731231
0.38266456259590037,0.2194550319281387,0.3810539379748288
0.3955882098513597,0.22143249506226048,0.37034299190221387
0.4029683151339024,0.22538670407384054,0.3746668353345214
0.39690572618002484,0.23345150719076177,0.36790342919677477
0.41050026808394785,0.2260672286278669,0.3563850785863139
0.405030401366408,0.21155674778203157,0.35504918691473053
0.42116298261189306,0.21151294544666813,0.359862007402473
0.43279575362417827,0.20868746533197846,0.36567046993975516
0.4248239111044047,0.2039256673500199,0.37501331901238083
