omega,alpha,beta
0.28777550229347354,0.21346123489808466,0.49410650398680894
0.2907818076762127,0.20709808212435502,0.5002477984013654
0.2888176655446114,0.19555130306200458,0.5140830914988952
0.28279119645091183,0.19791749668198783,0.5104563299942044
0.2954804759261105,0.18938444278654257,0.5029331314457737
0.2950351794028403,0.176437406609862,0.5231998352714785
0.2945654384393024,0.16389388290985182,0.5252061556197927
0.2805511867405633,0.1739612015122831,0.5249636680640963
0.28035147690849277,0.18964518635709154,0.5266197485869645
0.2695908200129067,0.1922498721294538,0.5342204012988598
0.2780458488532262,0.18261098143939877,0.5352076547407406
0.2700736641035302,0.17355137227515233,0.5485242536743202
0.2659169524250567,0.17664804843497858,0.5679191906546602
0.26128488851007725,0.19198164288616884,0.5605479729004945
0.2533888673582001,0.18639831867053086,0.5448056213482485
0.2441800004125075,0.1987206997396144,0.5589323105086095
0.241593662893432,0.18007165389635804,0.5568348023928211
0.2501237688527882,0.17736314146195714,0.5438832414998043
0.23354422019172671,0.17899191185714083,0.5624903236125925
0.23073906171296243,0.18205866437719176,0.582168587797463
0.24062773166750745,0.1582358652131205,0.5844221804042447
0.23940965652577104,0.1675661337445406,0.5749372215560824
0.23557625235945837,0.1624784510648223,0.5872284944367586
0.2351966288248498,0.1669001758895907,0.5982495013672777
0.2301415062629764,0.1722791508903394,0.5932372452995011
0.23969703614409527,0.19081520568494795,0.5652116592204862
0.23507171548338948,0.19008708107072275,0.5755632700021063
0.24585529821502053,0.18109006421128165,0.5632855092320048
0.23544500426058626,0.18150073475050937,0.5670641315204118
0.24836132778264813,0.1771912676365686,0.560984629372531
0.25583331723169045,0.18285243092440687,0.5505726463404882
0.27311890712238696,0.18633655251652326,0.5383227022838498
0.27909038230659183,0.189614502071198,0.5155325415026825
0.2876926673704591,0.18336193985812874,0.5149028198064787
0.29074782591791687,0.18965130142466394,0.5255179052809628
0.2783681379162679,0.2008068740764505,0.515205219270333
0.2733532047920314,0.19530236920581473,0.5194087345688542
0.2880498205527911,0.18625302314951747,0.5192080904672354
0.2883593569536723,0.1894788070359247,0.5045578208312245
0.30344667104047174,0.19773561731346895,0.5045104552078348
0.2787753142694726,0.19797220172499636,0.5205325219708907
0.2842677317462402,0.20027879621995376,0.5255400354792504
0.25536277441656696,0.20007801838173328,0.5378268464634514
0.2746979572036184,0.17828998708201088,0.53263570295067
0.2690311226214221,0.1897106371807624,0.533628827128586
0.2873036048957988,0.18372405206665288,0.5206682916134526
0.30468402511167403,0.17779500216498803,0.5208677661081123
0.2809323032136271,0.17939150873320872,0.5441744273747132
0.26803295871968025,0.17098081360086254,0.5355159031572767
0.29340982458014014,0.17176438936879207,0.5320795142636697
0.2974847550429205,0.18217339878860764,0.5223026685362162
0.29508170551392193,0.19827760812792972,0.5106146219388865
0.3102878504818782,0.18848835890294957,0.5059546493308678
0.3006332972415048,0.19945326840698782,0.48777785430082127
0.2986310039791988,0.18992358601589424,0.5006531646484201
0.2951912668523836,0.18708735778739488,0.4966090756169862
0.29737767999065834,0.199417106056258,0.48840734176087724
0.30316805015593346,0.22117323356324314,0.4677843204090435
0.31804885149095147,0.22571575434296925,0.4535932185065191
0.32844800931173124,0.22850090270012577,0.45207871038524033
0.3074257699863338,0.21914182074729327,0.4539244339414369
0.34316484896795396,0.21406389139054355,0.43271770136758575
0.35426342388264026,0.18600063236585732,0.43526736606617017
0.3607890534355599,0.19904055756175054,0.4134193470832698
0.368759943291971,0.18783189985285034,0.41039114193086346
0.3778658466288364,0.22009943631807793,0.41028632544104726
0.37737313454017724,0.21130649566398568,0.39911289285264734
0.3701052266962103,0.23475131982671477,0.4002534209252575
0.3702260130080196,0.22195591588223612,0.39082571647429076
0.36719402987085686,0.23555435254560117,0.39637584325689407
0.35777248208474266,0.23205152776960944,0.3892782404905509
0.38386798041169923,0.2198367769943722,0.3638235426956049
0.3799567596502577,0.22423198525239646,0.38070847443003525
0.38701456090422737,0.2225376854333358,0.3873410782335709
0.3837587693306487,0.20820287772423324,0.3842339040693306
0.35581874555634707,0.2328038675418539,0.3929242431129701
0.3414619533673705,0.2242079601614615,0.4023290352007969
0.34583945954566525,0.20555340158307722,0.4019874667945712
0.3494649995091639,0.22340413851395258,0.39643505680060537
0.34858726590316436,0.2280095646332427,0.41662921866330943
0.36276227667784805,0.2224342505510738,0.4166512610353014
0.37382889678538417,0.20948057772857234,0.403545646863971
0.3620889374961599,0.20716595678809002,0.4141162487555592
0.3433474441489114,0.2069594469272369,0.4228676044628796
0.33416578612458747,0.19919181325997665,0.43625393524571876
0.34389330558134074,0.20673085999404014,0.4243334293834426
0.34518181086559807,0.20836737530235824,0.42257881258089786
0.34560985133309785,0.2203086468477114,0.44915784241769724
0.3514787486900858,0.2244405871430065,0.45187871871102503
0.353736789246944,0.23017106961281533,0.448727006961005
0.34353994325454584,0.21896242248553732,0.46698442035865656
0.3330275811649841,0.21999252846457723,0.45320811894336843
0.32088748731866407,0.23052654489960933,0.44580543338097056
0.3257205392815944,0.20563472370690705,0.46504633752399294
0.2922646777141611,0.21032779561624385,0.4844236974201924
0.31819965600900235,0.19280194550314983,0.47946175035799793
0.31400531323373126,0.19040507602148943,0.48657155914448325
0.29935712928259084,0.19822729409443776,0.49539403375692687
0.27487117718822796,0.2049907758097492,0.5148448082111003
0.27450270488383316,0.2040012138215733,0.5238035454555205
0.28580503070963753,0.20274995416666042,0.521862870914962
0.2977891826263181,0.19093126874157923,0.501105473920505
0.31370256309769984,0.18710293071153947,0.4840954195871074
0.3034541509310275,0.21116688885972262,0.48552363233051393
0.30936230634666584,0.1975371741953729,0.479902315767209
0.30519210158342114,0.17938816082372638,0.49689801487465
0.2998396184367559,0.18577671118842928,0.4906447782082566
0.3163701906283683,0.190887449652122,0.484275947256151
0.318375173933486,0.1868713590646704,0.48902082102282096
0.3033331299056372,0.17871126319936456,0.49011903713415667
0.31353942209579994,0.18094869226626883,0.49858726439576806
0.31393439357992853,0.1835550328700839,0.4818838425401074
0.30086203337217576,0.20064750930278025,0.4909789286653504
0.30328372317005065,0.22120746842199218,0.47483281847121545
0.29471902003036266,0.21185062431481108,0.480571544764741
0.3011750319324096,0.19258989162310947,0.48653769821024695
0.3127926542447051,0.18647977355220294,0.4855089379713634
0.31755715929121536,0.1947915001365361,0.4692469338346701
0.3145866093058634,0.19302561287420736,0.4835747518577079
0.31480536520768293,0.20378417726905035,0.47340174169267807
0.31663362856723826,0.18523920922780918,0.46873918062585684
0.31714202979785355,0.18583747237882503,0.4802717073777908
0.29797836254884075,0.2011535388516958,0.47618962578442914
0.2929645537500418,0.21926619976699954,0.4687830332130362
0.30387407532483496,0.2237309493171858,0.47126826873290106
0.28470684972563476,0.22575386673891343,0.4831668754358517
0.2932322810941369,0.1870826668211027,0.48841188001028657
0.301871434369993,0.18586607553853207,0.4817933019323202
0.3101227426824995,0.1936250845304232,0.49689672235861243
0.3088275558230538,0.16460706976742473,0.5190860909610705
0.2991845076916766,0.16680670316273633,0.5146207273590527
0.3229701841438901,0.1761469528526039,0.47757665092143947
0.3211208356407496,0.199255605115307,0.4744761403087617
0.31853105673671367,0.19162889862236987,0.4630587031602503
0.34213330273046855,0.1803673316543345,0.46971013001218964
0.3247526259020421,0.174635373754299,0.4685868755272718
0.3461111007004713,0.18823075666200526,0.4725371369654575
0.32979514416898514,0.19430688997340084,0.47138513376003527
0.3218594409941501,0.20601971735242774,0.476691564260832
0.3146013298236298,0.1894811807880063,0.48369120802312615
0.30535250168532924,0.20732517960375269,0.488057535246444
0.32963388353379935,0.17854226104559537,0.48787591520145923
0.34493437895012646,0.20250696657194756,0.44999507743281897
0.3423420216119859,0.20606405759786925,0.45764768284825785
0.33962049600255484,0.19329678528169505,0.4636709618687839
0.3335436989330882,0.19283996871924247,0.4710582285993833
0.3473093506795592,0.18549364679827784,0.4672758157973571
0.33569859342095903,0.17667724728259537,0.4608682485411008
0.3223521820117013,0.19328840320396845,0.4556774698127826
0.3221152274879007,0.2041594531689601,0.46411846378494764
0.3325207089868914,0.19041160317390324,0.46160986730976183
0.32577559613795093,0.18610128031944337,0.461964950662147
0.3464374899005553,0.1710148402171706,0.47463252784098947
0.3243953856820264,0.20248709435431697,0.4774590169940907
0.3180002649756545,0.20676387033101007,0.47801125098483566
0.31699463641301806,0.20075198831359106,0.46716434824268693
0.3143253460819145,0.20654131131398545,0.48954264885119614
0.3251976812949212,0.18376670892322988,0.49214627006656353
0.3229030900982111,0.18439339331651142,0.4771422241998095
0.31178328662583527,0.1882171398071404,0.4842141352323531
0.3142538833029811,0.1720258702690971,0.504595676276317
0.2754537346512486,0.1842914047480986,0.5150333399816412
0.28569894702346366,0.17161041629196042,0.517954433772336
0.27805443779034933,0.1821845875987876,0.5217703208508977
0.28759290979633845,0.18389601342104736,0.5200470102625392
0.28265879128046617,0.18270038865062405,0.5349227588102995
0.2783018562612475,0.18894077148226696,0.5351932769667798
0.26961108850444226,0.19023091304229037,0.5350362785996475
0.26445566204433396,0.18297286452913647,0.526130301825819
0.25651851321067104,0.2021032471778789,0.5429244124391545
0.25490471212604815,0.19038392811737934,0.5389912314844671
0.25780982166301825,0.1857119018300124,0.5356394965349828
0.249328743583943,0.19518549903401408,0.5451828709400808
0.25301778554891063,0.19864444834931047,0.54090053294267
0.2520438621453979,0.20333089100521165,0.5346893709761528
0.263317575493442,0.18752600607295689,0.5454862601684819
0.2563530977499743,0.18412308820055054,0.5400396632610631
0.26758297715723817,0.20152146539945143,0.5255515900964474
0.2665655246764962,0.2006178852226891,0.5138684964326875
0.2755337439267669,0.1930604454026737,0.5252634653407457
0.2756611526874768,0.1780781954879398,0.5434023665699935
0.257349280736037,0.1723533480802306,0.5730236978488659
0.26196439310024305,0.1760184448795439,0.5444329214808753
0.27402755568247067,0.17738902194051173,0.5301711745887489
0.28762454333670096,0.19033154973143482,0.5284204869945881
0.28476591154289405,0.1874326888774796,0.5339100548300729
0.2823117737396515,0.18834347447680214,0.5289813412535855
0.2792691075248457,0.16927622058430242,0.5321334715279263
0.2886420519147167,0.19278170417182205,0.5219123904484041
0.2645352023018292,0.20082784906120457,0.5267815181400948
0.2636782070301277,0.19135080816676733,0.5258478746978851
0.2777671273244612,0.18743564486054107,0.5185216724725111
0.29088173820662255,0.17366663252996578,0.5225350795404092
0.2733315126071659,0.16199995713173004,0.5253564389603358
0.27080600267621413,0.18318423171262052,0.5481057910884747
0.2714372707776386,0.17467223997024592,0.5429616687802974
0.2811576354503958,0.15958555733048457,0.54310022665222
0.257436708663348,0.16604111845822211,0.5620082231175542
0.26607818536273026,0.18516167840026174,0.5441730344969541
0.2725044979084756,0.1747024484404009,0.5491819455546441
0.2653994012433258,0.182760752077046,0.5330393261050372
0.2573497089981549,0.19198248936731738,0.5347703575049242
0.2645844647336261,0.19362264747020902,0.5296745303456757
0.26319658945536717,0.17731742756923827,0.5441158220328185
0.2537187716105204,0.18046028020561036,0.5447785697490053
0.25887706233935576,0.17836035555986898,0.5404739464309501
0.2837837361395913,0.19054243919248415,0.5224797807876206
0.27652652407531864,0.17452402410037973,0.5426982809400658
0.29370685395247664,0.16541487968043322,0.521435584239182
0.29967116329558613,0.1854601695601426,0.5060796007347516
0.2889883317465877,0.18050633861283638,0.5200399079659791
0.27566407160081047,0.1766516801077263,0.5361781360303288
0.2530284555270263,0.17230193660470947,0.5518530038280831
0.24868781877290386,0.17413221044032648,0.5712792279432324
0.25452969170783935,0.17887217576924191,0.5448298853874272
0.29007359699885893,0.16269718630113053,0.5300756452371427
0.284420255813848,0.15494526575943768,0.5231500018837375
0.2818526009829294,0.15930422383902998,0.5282638799744426
0.271074061047044,0.17598512740293848,0.5295975989815
0.2791247016113288,0.1782774277810395,0.5322939850249934
0.2783881667722094,0.19011418127261395,0.5280154109760684
0.28733419262849025,0.1787798068871141,0.518144240277603
0.2860092591651308,0.19301188826230786,0.5111300666312941
0.2620794451836638,0.19194536335326548,0.5265119208508097
0.25467421359413156,0.18571715340153921,0.5434766597948272
0.2754435977105655,0.1895826503388558,0.5372963555620447
0.27096052319496633,0.1825405507592964,0.5303365917201048
0.26992272144519514,0.18561077806914542,0.5374386822574658
0.2590033697033014,0.18035116807234952,0.5431544460870775
0.24158543507914562,0.187800354715386,0.5466962213909423
0.2621719541875406,0.19943348457606977,0.5410673238125477
0.26243500516074286,0.17923344145744094,0.5369398348260905
0.25726931790221375,0.16327635688700415,0.5525081008967289
0.2677070943350839,0.1602756311621586,0.5433688767713105
0.2719650301524385,0.18642711107085747,0.5483729835466785
0.26900041539440667,0.17078764497826324,0.5445688371421772
0.2645232572665897,0.1684990875667806,0.5534351140328353
0.2624323114554105,0.18586528842925207,0.5449302974094445
0.26087389526619653,0.18051916721455294,0.5413397313009082
0.2607190095649009,0.19777748356534372,0.5268856122746096
0.2639908030507942,0.19737080787080116,0.5300056739083355
0.26111899713778836,0.19553811766511725,0.5444509795463605
0.2554294813056386,0.21332882300957506,0.5401520263084709
0.26186896609055954,0.2155224325175616,0.5290336846319219
0.24835034120682778,0.20144542633269,0.5347702795135632
0.25077347784134985,0.19376842009118916,0.5565630227180792
0.2587214993337879,0.18972142706828668,0.5464644366129597
0.27833304876098613,0.18120994513592215,0.5323825892087983
0.2915990529011884,0.16129631653616966,0.5166684091119572
0.32059545681961255,0.16197608103734704,0.5029097165347839
0.31277003794793584,0.1657290158952544,0.4881188728622752
0.31927103633500864,0.17515903198841912,0.4772368107933952
0.3232392605333441,0.2074456972591931,0.46402395694252807
0.32583200087629455,0.19854905292574762,0.45974747692856716
0.3364050482407392,0.20056605951991666,0.4758383408571044
0.35349189624998545,0.19708477400488866,0.4750782478391584
0.3507722815045722,0.18871228820906405,0.4753697558240537
0.35535022055984195,0.17704537549821422,0.45171798256223017
0.3610848664171428,0.16734286954378688,0.4595924544193072
0.34994379417972743,0.16589701262345016,0.4657271228890575
0.34198561432439234,0.1611170559509817,0.4680126238245181
0.33581358425884283,0.1604219014309974,0.49286004050524496
0.31803207146003937,0.16732920738401266,0.493554217630796
0.3354636580621453,0.17293787362864757,0.4831181161548491
0.33208619057044947,0.17916938670086155,0.46969250464433643
0.32370783864139224,0.18864674068620646,0.46258238152467623
0.34764777112406364,0.16961201325298536,0.4747755634222208
0.3468780290528267,0.1717379994515962,0.46562398990750026
0.32891818459776817,0.15929310917119058,0.4851987239460144
0.3330075156148396,0.17355753418482345,0.4728329161530969
0.32634314369973855,0.17192654864135914,0.4796055105826205
0.32431428789295247,0.17239497180943736,0.4864006621092429
0.3404118673461586,0.17761265655746875,0.4694057766619965
0.3457539741687018,0.18805094384784293,0.46101140551445696
0.3310515151707763,0.20041530045884173,0.462693580118537
0.3475157572194497,0.201107185559214,0.45738649630741607
0.3511046088922234,0.20228900948035014,0.44678090743196663
0.3332880698421201,0.19772780838061424,0.4467152738102317
0.35167310258374823,0.19431912741064764,0.4347798108999933
0.36172202943653814,0.19981661561847583,0.4263154145860122
0.367006701601201,0.22022442127281966,0.4093712346450658
0.3481860475979873,0.19448661449537125,0.42338488809306996
0.3292519524224525,0.21577693970903553,0.4304362462972978
0.33567314592963,0.21664409577516525,0.4295797365819078
0.3348947003632683,0.21274745213851604,0.43262895119125966
0.36067661115999244,0.21000863493116445,0.42796932744241684
0.3408005517093234,0.20688265328521205,0.4245135469407841
0.35320377484225735,0.19978203950829504,0.4321097445685878
0.3345737104352332,0.19821701892913596,0.4438724350646993
0.34608484813814455,0.18766712740544642,0.46051681627568886
0.32606695307796435,0.18680428712291192,0.4597366090151857
0.3231049563771618,0.1979773517987876,0.4538795157949379
0.3172147541156797,0.20778915396899147,0.46796171620531224
0.31541449361773594,0.21367743066325975,0.4675835907216695
0.2921406210933274,0.22108326591964858,0.48001143458992096
0.2964782183106535,0.19028673571416932,0.5047694625048553
0.29881660504328783,0.18833963617711938,0.4979125617942386
0.30484517295931807,0.19607547691992777,0.47908308746627576
0.2816287094530719,0.1953712738898349,0.506203626379587
0.2680791362488418,0.1759826884950903,0.5302534581157797
0.26223919094377685,0.19221473040089884,0.5289328400899402
0.25513463750600296,0.20791002690496427,0.5403511387856164
0.28292945448632256,0.20739467566147426,0.5150509916876649
0.2792470904211687,0.20242577059423753,0.5205725465640043
0.28851612190022863,0.1807522869791902,0.5417174330817387
0.2923254884004882,0.1747461812633934,0.5409971669466556
0.2942806518218804,0.16895689478777906,0.5335197966847766
0.28089120073086593,0.1552152926559531,0.5499144467187274
0.2781923402681717,0.17360778395854318,0.5510730897596211
0.2780692727396017,0.16070213705732522,0.5575301975093094
0.2642170182472662,0.14779817169756623,0.5719090265844979
0.2492832797508104,0.1444424984507867,0.5822659273268881
0.2525058015169065,0.14843165409673129,0.5831989452872074
0.2529580936221611,0.14883408997209868,0.5946395289348684
0.24384843168185014,0.1282366500952413,0.6062048818232761
0.24943037295948173,0.1341407707531331,0.591846681116896
0.2528069527281092,0.14282317517509924,0.5777273627462972
0.24489607639503472,0.1675661341260019,0.5548836298544813
0.26205556268141744,0.15787723166669704,0.5480691727356504
0.27816982472794655,0.15826835679418444,0.5422609118206732
0.29412087787844615,0.1444746800513802,0.5161797726637459
0.29703955156998174,0.14133975134720345,0.5382859725038683
0.3016655519304925,0.16800938989019026,0.5316600191830133
0.2688216393882392,0.15211435441801868,0.5612793690270037
0.24527661464803277,0.18713719673163504,0.5576913449584285
0.2440910235156024,0.18635485591997933,0.5583797118304964
0.26333937653752226,0.18295974431011122,0.5487916433738587
0.267702446067727,0.19542852984795236,0.5200503343839885
0.27340148449745355,0.20517295479428516,0.515780318124813
0.2965360314493241,0.20441842497459334,0.5053586585916022
0.2993672425138665,0.198155105541031,0.5049537853917012
0.29465132118005066,0.18941064336087138,0.49974999178062735
0.3162759785100948,0.18105833782399908,0.49327623600844783
0.29720716522626095,0.2035529219790421,0.4823506477250737
0.2983342678715422,0.20456976199153704,0.47040363390508827
0.30885270276152565,0.1987724270557089,0.4732108554234404
0.30127960182334035,0.2193231081250039,0.46238456795307303
0.29745207342477575,0.22451095104021465,0.4818485427413588
0.32057914282429106,0.22362200501226004,0.47597646426183693
0.3096145408580637,0.1875107701408548,0.48163642004945384
0.31531162865465123,0.18284940767369093,0.4732717653767161
0.3198397750625097,0.1745508362500396,0.4991837137174857
0.3127439246761301,0.1604721878785491,0.5110069551187801
0.2925851081390529,0.16548456364568426,0.5083521273775156
0.3103304321416792,0.1667614337840455,0.49627502062141826
0.3192051156663252,0.1714445900197144,0.4898635873283573
0.3000953255259429,0.1740311383918047,0.5186831826798778
0.28754927014227855,0.16611492157741736,0.5183319092116632
0.30606764744228065,0.15210705966449076,0.5292788948594924
0.31176931241612926,0.1443351579161762,0.5278148328472315
0.3127663634842201,0.1535724542709319,0.5324360856802585
0.2962755788776686,0.15358347826303184,0.5213113929552601
0.2828909167222916,0.1491802594595062,0.5348621969447861
0.25956667184027027,0.16125386820013715,0.5489564015530879
0.27162976729572963,0.1482790632847077,0.5607144888191051
0.29426250672017196,0.14909725495178772,0.5472183015529825
0.3023761940259054,0.14221450297820656,0.5431634691211965
0.2986475336897642,0.1471759164346563,0.5304411819317332
0.29499490361702074,0.157705509876982,0.5111957568763716
0.28842764491916206,0.17290492948928113,0.5008469198699709
0.29212674734402455,0.1856449922474096,0.5145362668625822
0.2907255507958579,0.1822112541916762,0.507799202361991
0.2873206682928266,0.18668246049226536,0.4852308725108476
0.3084843467145637,0.1817147835672555,0.4890770393020765
0.306060750651617,0.16278606433289675,0.4883076574817026
0.31436701998636796,0.16895664097571284,0.5095100236166256
0.3036222687087337,0.18454187326215205,0.5148232279183427
0.28633127996821794,0.1660413289348495,0.5121384176637983
0.2883824423681509,0.15875342513964505,0.5273957731630162
0.2922230480793428,0.13970545679290178,0.5423673961050849
0.2921233615646844,0.15477403880222448,0.535710261244257
0.2897930380387933,0.15398755744704923,0.5341176488401342
0.3032475344062103,0.14753787112865344,0.5437559587403493
0.2836586770526667,0.1436058110863643,0.5442582981926973
0.28055553228794977,0.14046955386125173,0.5523321854748922
0.2701222871244595,0.14281001148867914,0.5695193984368838
0.2860826667924224,0.14034093327197383,0.5565694350674291
0.26849049059698904,0.16050136493329334,0.5530230466803925
0.26900422043970246,0.16197394995521686,0.5565120760630637
0.26303984094845245,0.1500853633917646,0.5621241819119307
0.2631259483939372,0.15327262490647692,0.5593692045558188
0.2532302620478036,0.17781344024808152,0.570645432834427
0.24453339902672175,0.18013336509942154,0.5589449682066246
0.2708771887005288,0.16725703525448146,0.5671559645557401
0.2627348608796304,0.15023564817774868,0.5734391901481791
0.24906479808193113,0.16613897579036688,0.5780102816486944
0.2539169209930359,0.16200576858173735,0.5537327600050083
0.26135683145313476,0.180166148577346,0.5452672889704372
0.269286992249343,0.18127027928776396,0.5271812147599101
0.27925899056773146,0.19992921599095792,0.5212623664052536
0.2621710021236429,0.20570845715697944,0.5270364798948252
0.25875278083521436,0.19342961693624752,0.5315393892008117
0.28200561833854015,0.19212179134146368,0.5065465384704952
0.279985720373666,0.1866613987311312,0.5043368968292794
0.30261220937256494,0.1711899142074843,0.510039535738128
0.2949669232828631,0.17251932965570868,0.5123419084229267
0.3100222341541711,0.17122529057155988,0.49525665939128366
0.3145210907722608,0.1613949527116027,0.5115057691588099
0.30965080415455914,0.16144944639456285,0.4965277827560929
0.31464536282471234,0.16907593621557004,0.4921912281759434
0.3006067395947989,0.17121033544795625,0.5075506775605017
0.30421085060232234,0.2023548039382807,0.48473712539436514
0.312670018905167,0.18927335928130792,0.49281833320753793
0.3080253144320284,0.1840164921186562,0.4972874239655319
0.27787119523631887,0.1910404943261451,0.5360579110468167
0.2808612510540427,0.16269616881480914,0.5424264242153218
0.27283403807766676,0.16675864158831152,0.5461799463416305
0.27308363028734517,0.1709765135380308,0.5405497044263701
0.2561511614397254,0.17608531149852963,0.5565712010564531
0.26172719369130015,0.18622611450293003,0.5392202919752751
0.24265682979878372,0.19311381758985235,0.5556469056759795
0.2569664171539309,0.185700116542271,0.5394729078270936
0.2678664471368579,0.186488158837545,0.5264148442157646
0.2643037753423406,0.19486188825331788,0.530112665330592
0.2735418314024099,0.20132082465473325,0.5290282004931712
0.2683248032606848,0.19340202353569905,0.5342761535525572
0.2532101098966367,0.18399662064109323,0.5454788703025276
0.25798157346151884,0.17153630993456837,0.5763745453907149
0.25292988211636586,0.1736655418636933,0.566512391854634
0.24022113207060347,0.18051021491234212,0.5556897843560892
0.23730213435781897,0.19893072168773132,0.5614618106128038
0.24750985914348,0.18495064141739936,0.5561858880221506
0.2437632941892638,0.20626484956269903,0.5575255856469311
0.23783588281267182,0.20383689182183393,0.5561875007643611
0.24218315920262862,0.19131692565743086,0.5511696125998868
0.271763581026226,0.15471637109982989,0.5631511209429472
0.2675798814673348,0.1668451286698009,0.5475899951384003
0.291862518834598,0.18051932620315778,0.5100978335776458
0.3074850926728515,0.1646345121036587,0.4979413468107324
0.28882356809794385,0.18100144512472002,0.48538514142913536
0.2805398253951532,0.19039002159444518,0.49256764402357917
0.3049936197794781,0.1788370904590284,0.4842831119888057
0.28801682825632213,0.17791397375114254,0.5010433647017218
0.280768477772937,0.17647546901407346,0.5248042509893767
0.2908547727717929,0.1775712649271223,0.5321118836897603
0.25501058326433523,0.18536304446374427,0.5441071255031871
0.2455843165950102,0.19101760938284407,0.5575815451943372
0.24184460562745083,0.1791507318461299,0.565608084514971
0.23781921533744796,0.16382639524117476,0.5778067233696736
0.24710748217438083,0.16541157694525432,0.5846586969103311
0.22953152323454662,0.17810030370254307,0.5695319302401562
0.2237312669279162,0.18545421419611838,0.5850804054711127
0.22076718927075126,0.18354467849283024,0.575514936652115
0.2338961366995079,0.18533969778393744,0.5705970479588957
0.23060685907217235,0.166734358771201,0.5877933347381984
0.23163715191087428,0.17932536452735492,0.5746989710930784
0.23396823984644224,0.19282450468538223,0.562858039429319
0.24552720372472087,0.2030534032433118,0.5528775501174134
0.2553521412566622,0.20728706882050407,0.5367220474379553
0.265775209099303,0.18539777203450702,0.5285216069574692
0.2693231763377146,0.18550211886670837,0.534564439757498
0.2553605182275678,0.19043480787146871,0.5294627663720504
0.25679429005728127,0.2116566433375974,0.522605184879891
0.24087321514859145,0.1955865120417108,0.5393056115885485
0.24970703188396254,0.18373042873272633,0.5629923191296898
0.24770766427773497,0.16937232011911676,0.5664193089587877
0.2564311979039087,0.16705116067090037,0.5575703352678925
0.2590972970706115,0.16352417679378342,0.5538944103615364
0.24616729498034406,0.15995031748240807,0.5721878836235568
0.23673380547766254,0.1617778278345876,0.5891316499482165
0.2518281537092393,0.15651106975470955,0.5663018181044334
0.2434057984715343,0.17921113786422596,0.5607183135569113
0.27547802775012054,0.177104372620773,0.5339627283811654
0.2842335303239038,0.19237299389840296,0.5195416102945292
0.2714518431602547,0.19995705491365207,0.5254334255910007
0.27818738354812256,0.19002512904517932,0.5171146630397883
0.2566658203669115,0.19568633044791525,0.5440564974143759
0.2599527018559524,0.1868030778093828,0.5507061360661575
0.26315994558895706,0.20616152706443647,0.5412081366816548
0.2631513277054556,0.19913437849932106,0.5307585650389003
0.26933072754257503,0.18390867289644575,0.5421200042554197
0.2811812898601588,0.1666868614439027,0.5353396232742172
0.2815585931958161,0.17950273931476673,0.5214398290241627
0.2707331008762404,0.2035272381558131,0.5157280416462449
0.2637872337760602,0.20343094611962143,0.5225584297362206
0.257330331695176,0.18695840090429297,0.5391839584336914
0.2600095086073284,0.20038518609532452,0.5277967685398449
0.2746832780219765,0.1880658906511824,0.5281277512916772
0.24809707958044105,0.19543741870231776,0.5356039202316819
0.2695935606167075,0.20966075691188385,0.5305913735772266
0.2619779477158614,0.19491294256612995,0.534646818962144
0.2739713342853785,0.17038458508957965,0.5498002310752309
0.2527249822175269,0.17225361392532276,0.5547922878369254
0.2527198243905979,0.17230627937232357,0.5572036179310075
0.24726718634208739,0.15657580438221302,0.5660591029677594
0.23861056453682472,0.1626371117232163,0.5704163107784147
0.24128927151456836,0.15589657731100467,0.5822146988156778
0.24546484555425865,0.15993389986465673,0.5900710919461165
0.2546798944942706,0.16148341510196126,0.5603358865829761
0.2811022901687342,0.17837369025954422,0.546368127547253
0.27321000751340757,0.1561960308287526,0.5488306017177923
0.25742650629117464,0.1640756524988628,0.5463239980382214
0.25538311805132513,0.1839340646817694,0.549736744399126
0.24798829405419173,0.17327765682597518,0.5598516762432582
0.2396148591000263,0.17691314258004798,0.5631452219888756
0.23139334995452512,0.19883430192117602,0.567977743180851
0.22085814553208588,0.20403855134297189,0.5748383050513193
0.2318280929790484,0.20491456133907188,0.5691924724612334
0.250491824014038,0.2015647834595876,0.5487745955495307
0.2463765908946304,0.1935829886436267,0.5609511758257041
0.26066036959779704,0.18506040075722582,0.5548379471583481
0.27822864561326166,0.1757545066227267,0.5396939980070831
0.2731230260065192,0.1687358891295599,0.5379526837522676
0.27794694377528834,0.17204822506554832,0.5350727934837237
0.2679938399247958,0.19782185013913223,0.5418142928710704
0.26491020066993043,0.18467984836124746,0.5418906427975767
0.24398891160206518,0.1859392487959563,0.5630870557892239
0.23753188641794093,0.18063446735290434,0.5730314796588231
0.24679044675337092,0.20622591952221972,0.5494748667542513
0.23441781123807912,0.19752543528948985,0.552389944464637
0.24153022959603418,0.1877331372114499,0.5503032349689195
0.2653907226147969,0.18400307964571436,0.5551103197274189
0.2611406464448825,0.1585435897332773,0.5422668181622401
0.2678819739824374,0.17158975200202023,0.5420778274349515
0.285012374039208,0.17491885039248864,0.539773523835482
0.2905905554988216,0.17027400381830218,0.5409615442063536
0.28646092264474976,0.17351783537498403,0.5191464240127895
0.3042163655011796,0.17991800627469154,0.5109420904588755
0.28931173181344283,0.1919609601012033,0.5006803303394403
0.31058341923878424,0.1916441385815774,0.4816405034680805
0.3525743448215259,0.1838740255907436,0.4445179137732715
