omega,alpha,beta
0.3142333727704841,0.19037303864546884,0.47526818430693013
0.31491457220996444,0.19178583310347647,0.47456129379486567
0.3159827779646907,0.19242895668898374,0.47542278551974415
0.31528160439593533,0.19324601825177395,0.4751854358340777
0.31547681848935916,0.19322743584425692,0.47520280660443304
0.31626673654199494,0.1942219168683141,0.4757779545041369
0.31623060974564055,0.19509001970103515,0.47472156289872747
0.3166832554562085,0.19442074645626664,0.4764071518158339
0.31670335220376933,0.19390286654881983,0.4762890139331791
0.3151480260584452,0.19513596609594033,0.4768337277419127
0.3141986830490449,0.1958948811358494,0.4790241605126927
0.3152834930329983,0.19330935193547696,0.47955211484440907
0.3157165515821177,0.19175649904330427,0.4797619568823937
0.3154356981492847,0.1935784546827031,0.47966844385286184
0.31708004900114006,0.1930289968306827,0.47936735129092545
0.3184565718866262,0.19128193429637688,0.47871846533589557
0.31916169408014217,0.19134650914884965,0.4795364117790706
0.31927473266203577,0.1915851216173774,0.4785078951474967
0.32041404242545907,0.1917911168050692,0.47875823199708545
0.32019333846460835,0.19187211020436173,0.477432896845082
0.3195841767943459,0.1928982623194187,0.4776076245790415
0.31863001961331194,0.19454954830945978,0.477003451754176
0.31685960411644976,0.19327845610352515,0.47677982981945294
0.3168794827620129,0.1942561053771692,0.4765709732513207
0.31686450265768407,0.19572026566958653,0.4761563712245644
0.3170145255401024,0.19635279839688347,0.4747304762001387
0.3154524762494557,0.19568886408427305,0.4777280710398409
0.31427664893087587,0.1957114795354665,0.47814042111022287
0.31385574042755465,0.1952254587684319,0.47842109784880643
0.3130075058263538,0.19628828848036675,0.47951595237701194
0.313964097870751,0.19589784085922535,0.4789628409073887
0.31447604453866634,0.19557159089709691,0.4787238510537822
0.3139584936215895,0.1959301321081507,0.4775379791458441
0.31219102772849366,0.19820277793834434,0.47776704730987696
0.3120480189797935,0.19695810760600332,0.4769292795807739
0.3119538638296329,0.19702242900908742,0.47776818459037246
0.31116690458995333,0.19632976879749564,0.47862394558768717
0.31127858811018067,0.19613630746482572,0.4795903128528983
0.31170443129175285,0.19541905937807727,0.48001903911371696
0.31113682105664914,0.1957983520395123,0.47892058153318184
0.3107832021558214,0.19673823697742543,0.4790357611535338
0.3105164964886954,0.19737138524754977,0.4802826693869723
0.3110405412706437,0.19688925509590646,0.4809087547179833
0.31061684516149124,0.1966698054131723,0.4821354745078416
0.3126793561177851,0.19616939365463285,0.4823479057926739
0.3116559585797368,0.19452453320011268,0.4821909155423519
0.3125807096920172,0.1929907110349714,0.4840840827820011
0.31273335881500564,0.1934957910613227,0.48230883182526874
0.31438141488625004,0.19477632307446188,0.483216849039412
0.3146870885132541,0.19478880358285464,0.48268576855244544
0.31405329696555034,0.19337657220098836,0.48300765872904877
0.3127059410824236,0.19336196166758612,0.483019386193476
0.31286583043484395,0.19272106334591577,0.48220999751474913
0.3134480018724407,0.19295693711760284,0.4830927808290636
0.3121765259220359,0.19333939291846855,0.4824408536497461
0.3130141585632961,0.19364979137941402,0.482453635087477
0.31265345674858314,0.19356248810563514,0.4833153042827048
0.3125171954754112,0.19319659661325578,0.4843650691330899
0.3121752156912304,0.19232159805004634,0.4838668815851154
0.3133163176386066,0.19094159022905752,0.4851048996531742
0.31326661943016326,0.19106627075513463,0.4825962750483915
0.3129408082454785,0.18961937289482425,0.48279583723195746
0.315010765296535,0.18903790383662547,0.4814939140105301
0.3141781681933331,0.1889755089797711,0.4814653079404257
0.31401934684794547,0.18901277170622297,0.4837162655595763
0.31308501762874663,0.18889390565775782,0.48337708113441014
0.3114455763956035,0.18926584262875376,0.4842050830395075
0.31147742095674424,0.19021123011984364,0.48516471392304067
0.3084053961738228,0.1898465723884302,0.48505860582651456
0.3073425555134672,0.18943197706179435,0.48569889064255295
0.30886689809257706,0.1885883037171437,0.48389114854292004
0.3082099586284664,0.18749462867859937,0.4841208052210395
0.30825416577885634,0.18850143330098457,0.48321720077894487
0.3072657486226162,0.18944943133352993,0.4849548766548274
0.3092114243808361,0.19171304270461942,0.4844784509101526
0.31056415588948205,0.19377656981419017,0.48372871989065575
0.31153532212088636,0.19465086379985755,0.4831910629065265
0.31191980053096996,0.19461917936454354,0.4835146593490413
0.3130132138240702,0.19718745221739578,0.4833575536286609
0.3133957510570788,0.198912653661924,0.4826600095273439
0.3135772742531983,0.20030055309497055,0.4835222879319284
0.3131620608029547,0.20052279185890365,0.4842662917855671
0.3129957114265581,0.19973016104193952,0.4838519890421118
0.3133218764632106,0.20046591005942543,0.4827625631755216
0.3150358115839805,0.2006052872455586,0.4834581471551809
0.3147678501011941,0.20147432314365452,0.48376064467376517
0.31600088509159846,0.20140476366342447,0.4835196113253129
0.31425993994872153,0.20022247240799929,0.4824246680055051
0.3139233372727751,0.2001593222416767,0.48324120132713577
0.3145578635604973,0.2001903064365679,0.48457320601336884
0.3122758022758345,0.19988329578003586,0.48456422414688255
0.31221356315831034,0.19991800549806626,0.48485102387865847
0.3128482464278955,0.2006101037173759,0.48380837420612055
0.3129964500182907,0.20042036728032048,0.48406320436791533
0.3134706713296249,0.20022961125751806,0.48567021514124425
0.3141659811018556,0.20066039877142774,0.48434425723549535
0.31453649848752163,0.20024070156153623,0.4831527419921728
0.3127822265469428,0.19924502829763982,0.4824892820632938
0.3138920605986459,0.19963486401281744,0.4834908500094638
0.3138265180923764,0.19793553364484592,0.48452418433399175
0.31244006936441854,0.19846285651024087,0.48295997155305204
0.3156315086794744,0.19758468824581635,0.48275417448219576
0.3161902873517034,0.19766130306462748,0.4824506091184603
0.31772463449655003,0.19949240617054106,0.48323523358920467
0.3160672562203055,0.19822186414778473,0.48354048328409444
0.31533433886623974,0.1987837419552952,0.48347675236145143
0.31642469092485476,0.19948861080749247,0.4836411027613358
0.3181621814153922,0.19989910771849884,0.48386820610702214
0.3197518609556424,0.1999624299814671,0.48423144714561006
0.3183172734588325,0.20006517809157742,0.4852389795928644
0.31893009095105473,0.2006048048454329,0.4844777170878765
0.3202274992181113,0.20042917319000514,0.4842556309858659
0.32074838644399767,0.2014737240690797,0.4871165889695024
0.32149854024643404,0.2006586338802988,0.48794305553757306
0.3211866332013386,0.20222272311283163,0.48719100352844813
0.32206349155672764,0.2000412523858744,0.48742581912403965
0.32232110102174283,0.19942454061824894,0.4879502214937606
0.32188276687816286,0.19897905202822472,0.48866516345674127
0.32077743268586734,0.1984284868492362,0.488717105178593
0.3198329581149079,0.1992266480028078,0.48850808374122295
0.3209032381279428,0.1974789179640495,0.48931135372025525
0.3208718442932218,0.19663083473152057,0.4899397142650839
0.31945788306899336,0.1959818526809349,0.4889358373275299
0.3191710732427306,0.19636015500911477,0.4877350577195277
0.31899271404470564,0.1967454088511022,0.48859932145903495
0.31837666914527163,0.19568635858233457,0.48724745939643566
0.31900325262022755,0.1949177373194305,0.48969096787671407
0.3186976140366402,0.19519145841361477,0.49078432772059005
0.3195948023195692,0.1959223642600555,0.49037386407188915
0.3203341939857359,0.19598408911513146,0.49048239817812755
0.32132496879651956,0.19433940782107412,0.49113478187204096
0.3231560111964666,0.1946481066448716,0.4912494219035602
0.322446522717888,0.19602196087535778,0.49227751260193203
0.3223359681950042,0.1954359196723772,0.49111211425917456
0.32097017883385814,0.1964830318396461,0.49246333793651625
0.32116317928980054,0.19640027717246689,0.4914533178211137
0.3222157618880239,0.19512601912254454,0.49155163179381955
0.32185345060078413,0.19589121172327664,0.49229107114285003
0.32095808092251327,0.19469635360200632,0.4932874372102176
0.3213253866380471,0.19657998123463255,0.49497594347877033
0.32173951672209494,0.19539621505968705,0.49431590802948894
0.3217489080824814,0.19635888892019576,0.4955600089261178
0.3224030907813712,0.19624677061877416,0.49645511286114224
0.3222113097866691,0.19518455472737264,0.49482708475250514
0.32433334118253876,0.19532048174872227,0.4952174962699514
0.32311834801050143,0.19433633541744763,0.4954482847828344
0.32317697291132347,0.19502083041805413,0.49751730904404373
0.32188952364813134,0.1945111477983336,0.49817716153223845
0.3227514247091228,0.1939192041115862,0.49977717130818633
0.3235548395933188,0.19437713276308222,0.5009458246651853
0.3225978974828776,0.19500510286613926,0.5014295768147221
0.32153562600649993,0.1971772183890505,0.5011543667885735
0.3216071605312284,0.19679374481605869,0.5021191056371791
0.31992108513858125,0.1955887823511161,0.5013903836835147
0.32046864628581845,0.19527049209043626,0.49947415584622745
0.3212308313389204,0.1945819931195602,0.4993053603304263
0.3219765959137429,0.19502064869486693,0.5015506179491921
0.3232729410842127,0.19378898857047458,0.5005354196892006
0.322900537072335,0.19245393184175275,0.49990207159098565
0.3232403409907961,0.19261167542973182,0.5007381258374155
0.3220068718604121,0.1917900426834643,0.5001328806821054
0.32053052273994215,0.19153115760683506,0.5010394889989479
0.3198351947793207,0.19286787845580267,0.5008087314849118
0.3191999626369911,0.19344624743564542,0.5007239704194332
0.3213286704964745,0.19293516672577216,0.5014226787351339
0.3230170760057281,0.1930487323790304,0.5005441326049399
0.32192732521088735,0.1933726744522256,0.5015397790244251
0.32079400651950035,0.1925085438667086,0.5006648826218862
0.32063272696650474,0.19296730414666022,0.502410252271074
0.32120287374684936,0.19368869254767332,0.5019586927727758
0.3210195828929296,0.1939371290322888,0.5028116944645676
0.3212557673164983,0.19420158970302417,0.5013067865995935
0.3211032910848026,0.19490525319342492,0.5016115057846341
0.3225874945606342,0.19433914353482498,0.5021043601312232
0.3217495829356683,0.19481162679232417,0.5029865174692734
0.3199250188440814,0.19410114097678363,0.5026443562996659
0.31983331423588257,0.19299950611493438,0.5043617993198238
0.31865342743169917,0.19486481515208495,0.5036673669109839
0.3198091791875803,0.19520544139610235,0.5056145615622247
0.3196201143332903,0.19256276400765626,0.5054469782881762
0.31903938071488425,0.19283365003331748,0.5050605612250183
0.31860342390174884,0.19350375008666976,0.504366813855018
0.31961034932943827,0.1931146705068028,0.503903285715481
0.31827726220015234,0.19256763761290374,0.5030637337128443
0.3183457359447909,0.19134516955307443,0.5023371941843708
0.3181879149024001,0.190089306819154,0.504492112343224
0.3190735089510569,0.19087857550261145,0.5031275922888905
0.319729258701809,0.1902150035734174,0.503754484614612
0.3193457204492801,0.18972190328415373,0.5030921215840145
0.3188572019374748,0.1901858532107074,0.5025094075068529
0.3188426303782024,0.1902110284788797,0.5016481934862678
0.3176451754392655,0.19008285869038533,0.5030504077412972
0.3200825414717379,0.18928231439420565,0.5035313862977848
0.31753256994288687,0.18951673717223588,0.5028740045933189
0.3166732687942069,0.191165551907358,0.5023656346663433
0.31815544042489596,0.18914286538464886,0.5015739557134111
0.3175703973167867,0.190056915471255,0.5022665388595429
0.3185595284581938,0.19049745156499998,0.5021527639539565
0.31736630021254975,0.1915972942886444,0.5029541640956555
0.31849587334774787,0.1929626338874611,0.5029576624469684
0.3177740982601992,0.1936243953125876,0.5047229988547076
0.3176360920813164,0.19317648803722143,0.5048609582627076
0.3162820160898748,0.19280042169503517,0.5035293075725009
0.317137464356361,0.1937500879179701,0.5041084984765357
0.31707873396956754,0.19417674480964778,0.5034669752558549
0.3181577935763304,0.19613507468587676,0.5038025571644023
0.3186698779752347,0.19628773738281236,0.5060440868263811
0.31865905498825964,0.19564581588673693,0.5082064536141541
0.3194406470422704,0.1960496673741971,0.5076724988010638
0.3185544855112707,0.19525520359479392,0.5068690596103463
0.31706114411347786,0.1947818449789698,0.5066814787229965
0.3175507591750228,0.19472038772004446,0.5065695753457327
0.3172823293150029,0.195291315606959,0.5068270674403703
0.3164110535995535,0.1960024349126101,0.5071323019571997
0.31633401873124417,0.194311137327885,0.5057042782515624
0.316948179425502,0.19618780353055504,0.5054988527815432
0.3173823099064588,0.19520153892507694,0.5044923114120775
0.3187279137567828,0.19547975112074667,0.5052460908983656
0.3203823795819725,0.19703240958618803,0.5059493653905385
0.3200731144781886,0.1979020047394582,0.5055988733678722
0.31893865099753715,0.19990945757219244,0.5051348655551303
0.3194630173269602,0.1999251515807232,0.5055701098437946
0.3194010379841516,0.19973441813655501,0.5055924786642072
0.3190218695577933,0.2004565874168908,0.5058912117341314
0.3175770970696979,0.20109976067313812,0.5049691247542705
0.3168880459623276,0.200228827813816,0.5049138103359754
0.317055489542944,0.19897780402790163,0.504422226146013
0.31728152206557064,0.20036720074776743,0.5042536416431531
0.3189813799030924,0.20058644796917666,0.5059895721035684
0.31877131398867664,0.20109637122678065,0.5045247276260407
0.3170074959494532,0.20112245174469706,0.5048946868869271
0.3172083860803097,0.2011880838469609,0.5046435156688326
0.3168478292258574,0.20338686976047785,0.5041711519058885
0.31570537458481995,0.20269629482710433,0.5038814820397095
0.31523789888141873,0.20361158630852705,0.5042833399712044
0.31402301183566295,0.2015999327450871,0.5030977196352143
0.31374778504998674,0.20002085416000037,0.5047443489928064
0.31378302166012323,0.1997594254839482,0.503421730231274
0.3144361816723168,0.19958669421734493,0.5039426345129928
0.3142479609210744,0.20006834027404521,0.5040993613866439
0.31461112139400255,0.2004224372957633,0.5036681389525832
0.3130894625267221,0.19999959081918278,0.5027524508680951
0.3146359291641653,0.20001929071463617,0.5028558345078118
0.3138699496492044,0.2012071775757304,0.5021867226302964
0.3137923855632454,0.20210498278659716,0.5022461399116359
0.313923593343803,0.20320190344548472,0.5026014557585516
0.3147659021213329,0.2008188570610251,0.5014735136208378
0.31484143843460827,0.20211657863341995,0.5020290831974918
0.3139498564874037,0.202313013156019,0.5017660187653283
0.3126807561282812,0.20159690533742325,0.5019001908373227
0.31428309617056527,0.20155892468870493,0.5010347291427699
0.3147486153634549,0.20183108093629273,0.5012667071376788
0.3145910666770451,0.20201384112800733,0.5014259004847246
0.3134807672452694,0.20087449315138986,0.5013697074885108
0.31310054026343914,0.2005496191486148,0.5014310685050514
0.31235264143214647,0.20108812043613794,0.5021640480595426
0.31258706111781964,0.2021068649015823,0.5032441371289301
0.3124503217930145,0.20298585202450706,0.5019186733158925
0.3119821375611993,0.203248703600449,0.5014434630210673
0.3114605193035684,0.20332484845962817,0.5026626787915744
0.31173071335805186,0.20315830925094885,0.5027433357329744
0.3126285188495283,0.2029407303883763,0.5039445466108273
0.3133549513244687,0.20312130963792163,0.5032501907306437
0.3130955192169553,0.20305888909001257,0.5032388802875956
0.31322693340008645,0.20442410686691864,0.5021185109389483
0.31198765785536636,0.20433284494874823,0.502195571366706
0.311721533530111,0.20350462811067016,0.5033321334865437
0.3117821718065633,0.20292474376756928,0.502202342363925
0.3115207914774307,0.20267329700235795,0.5021868359580416
0.31196215197734867,0.2019810888934118,0.5025687595812611
0.31234658336899773,0.2025104142519705,0.5032103300284334
0.31404112973983367,0.20241244200021621,0.5036537131778244
0.31385207504695617,0.20329793361722284,0.5024316953683947
0.3143718893059127,0.20198750681396244,0.503172074913589
0.31522997249046425,0.20141162360401643,0.5027555115844653
0.31475670432021474,0.20288260876081524,0.5016270029491172
0.31406850381739354,0.20344706690223757,0.5040439140774327
0.3149275202946029,0.20495928216045947,0.5041412132134994
0.31604099085613446,0.20529292139823888,0.5051657290059698
0.31703882646048814,0.2046697918451792,0.5042351628273077
0.31584536810293934,0.20374242649710578,0.505246597487972
0.314544507340075,0.20467460587810637,0.5055838185720637
0.31408104795553293,0.20428658423435855,0.5050696444714508
0.3139316900016263,0.2037434416108282,0.506402807375907
0.31398808857510196,0.2023725969918824,0.5057190229019596
0.3128567839460596,0.2015381749326345,0.5077295091898034
0.3116535222080547,0.20156509719641955,0.5065630685923006
0.3120463763166147,0.20133283083844877,0.5065458301001106
0.3128550290002112,0.2006717295432599,0.5060907764018869
0.31467233955641394,0.20045013026477743,0.5068578739986593
0.31491226338363043,0.20025475997718037,0.5075819584183796
0.3148224900171957,0.20021495627177463,0.508295839421148
0.3154268000050902,0.19958952855400147,0.5096267959596541
0.31496141064392436,0.1990147153657013,0.5101860077938232
0.31459410420947487,0.19848049904380183,0.5090992568538378
0.31476464308262353,0.19964462983998058,0.5096060292052419
0.3154722225674714,0.201028710541563,0.5101675607982695
0.3143280066375612,0.20095252554984785,0.5100241268437903
0.31344291669107205,0.20339577384353147,0.5100043073724148
0.3138127181527765,0.20369669933282358,0.5100668792566602
0.31266417597936175,0.20328256457565633,0.5097524344897764
0.3127864809373915,0.20329820292702014,0.5093934739024945
0.3135121573362225,0.2036290898414155,0.5091175732076175
0.31282355787081995,0.20334404560625582,0.5094043127807525
0.3147925291163434,0.20400783490187635,0.5104433072511178
0.3152506014117221,0.20396152293736425,0.5110587320072191
0.3162954540187779,0.2033699862761904,0.5088018576465917
0.3167104718712903,0.20354382477563626,0.510733618117869
0.31671182779277257,0.20396296281986442,0.5133089441105291
0.3167839309671267,0.20367024245711032,0.5136802147270384
0.3161411787052041,0.20562674914004614,0.5138140620017382
0.31707450826861155,0.20403194501432423,0.5130621970480919
0.3156091939775067,0.202438549682382,0.5148835755889312
0.3157611141301232,0.20328373859736754,0.5152727772887414
0.31741862848530483,0.20306160902676082,0.5145338974391964
0.31825802997784614,0.19945445249619348,0.5135511464434366
0.3174588743171795,0.19990852166109713,0.5130783633254977
0.31678548151626706,0.20032849248327556,0.5114893857193176
0.31465974993696655,0.19980065394728366,0.5102411484630882
0.3142535143565662,0.20006735890337143,0.5096623440591906
0.3138331561579376,0.19832525390063346,0.5092011547907012
0.3123264454133473,0.19867227896279185,0.5077803503310059
0.31203553701309006,0.1987569075009492,0.507361018223526
0.3122670227112199,0.19901066646295035,0.5077923678043877
0.31240152592967985,0.19822969827945278,0.5084981353936914
0.312747862675147,0.1980428324478608,0.5092897970155379
0.3145820981044987,0.19854684196375894,0.5093255624940917
0.3154461584401156,0.1991894090581464,0.5091202183624249
0.315089497676766,0.19917845994003036,0.5078413427730605
0.31555748796266875,0.19941533961884833,0.508740854022829
0.31613360034171983,0.19850696160931405,0.5099594444277705
0.3150349113755911,0.19797531802761364,0.5100207017897485
0.31575394110319327,0.19766874725663316,0.5106957945674687
0.3165152240330647,0.19727582390245935,0.5107370727869748
0.3161917788424556,0.1977995325729077,0.5104629773489782
0.3142186472187076,0.1978921858976435,0.5120652245871593
0.31479300220228007,0.19799333509088313,0.5114849312214583
0.3144067671614764,0.19956361102162082,0.5103684112807924
0.3147401255118024,0.19928778901809413,0.5110790287902648
0.31382143397741774,0.19844145708635016,0.512978639063691
0.3140423598106603,0.19998608682525165,0.5134551813828048
0.3143965486512056,0.20128299151718962,0.5146794410736488
0.31500450545978076,0.20315771690263187,0.5154983244391073
0.31554258597399115,0.20245526513968054,0.5151450779882566
0.31641143710528935,0.20183645693798877,0.514266657276832
0.3168587856525912,0.20176024502394765,0.5140072674902458
0.3155511596927172,0.20155594194344775,0.5152722609446938
0.31625028406285427,0.20003239508612364,0.5131718237269202
0.3177371530396864,0.20105306980124457,0.5149558787936968
0.3174016765298428,0.20112637581832862,0.5156464541464703
0.31795537826209164,0.2030514123656209,0.5147458975412869
0.3174865704058035,0.20157626745444232,0.5163079971429013
0.31613944276352524,0.1999305453257719,0.5167826463800946
0.3164577227816917,0.19864784367278285,0.5170561109729914
0.3165218850335396,0.19858267748055497,0.516960254200117
0.31586072821559513,0.197812121946296,0.51446781222925
