omega,alpha,beta
0.30609135736608567,0.18341116408090222,0.46936387668241786
0.304070581563559,0.19424403100766321,0.47995060719800925
0.2877738039309563,0.20385344410468953,0.50380367335214
0.2836654422709045,0.19877393433545312,0.5010509046589325
0.2999425501908472,0.17320654937971625,0.49962583399077876
0.3157765528928239,0.1718847452351705,0.48864050611839177
0.3002729497483734,0.19450358402133733,0.477516589127526
0.2996732396165674,0.207170358932817,0.46636446242055163
0.31647521005128143,0.18216559967046958,0.4830219093040871
0.29795768317054216,0.18649489425544116,0.49350424104602364
0.3128182135732668,0.18358248352692944,0.49852492306569857
0.3277111395449039,0.1828992199997279,0.4871750685030003
0.30808547060542973,0.2026546080467278,0.4842782127541473
0.3257825196219198,0.20244011838628412,0.4598056682003408
0.3187695980513874,0.197709471971644,0.46963426062502106
0.3048159851562433,0.2063760265122142,0.4851018378893607
0.31287788141656553,0.2000431065267851,0.4891659655967942
0.3140606329730065,0.19543679349932666,0.46908402193173226
0.32170237392529516,0.17521008139345604,0.48502067450360975
0.3405187644462789,0.16520982528192674,0.4826313507263568
0.32190506043141015,0.16171503018771455,0.4833981849182502
0.31553412290028987,0.168509334042747,0.4877496654812181
0.332237712849014,0.17027170397083222,0.4787761028697457
0.3320439439608214,0.18029401819129678,0.46606016372190945
0.3360361528733224,0.17862794245150304,0.4729518306273874
0.3272987153703104,0.18389094466070702,0.46793014347754325
0.3172980549542159,0.18395822321796126,0.47363624360812745
0.3249478783423039,0.196870905317502,0.44737577848198906
0.3257512238635635,0.19916094374288534,0.47620755981516827
0.3181355716342002,0.19808501669432022,0.460306145876564
0.3202985696147217,0.2135973655984265,0.479542671925362
0.2949301764039826,0.20105372614277486,0.46970666338439465
0.29974165406984427,0.1909771243958527,0.4687143705949827
0.297496486080856,0.1917508232659734,0.474229193178742
0.309159463469117,0.19100651309844371,0.4734965982345443
0.3267724985862024,0.2029893389759208,0.4684781794421215
0.3387420500949253,0.18497303434749027,0.4787406730268631
0.33086861386603106,0.19526854180791714,0.4799918112281477
0.31627421157819025,0.2132216718926339,0.48553163104782815
0.2981432697115807,0.20420887208660923,0.49488396784873406
0.28940424366938894,0.19978464398135415,0.49363260707365947
0.3205025373720683,0.19119680628119617,0.485033544208997
0.3307945557243822,0.18781075778059395,0.4676480560460066
0.32614087146758947,0.1948387056579531,0.47057561526147956
0.321964372799237,0.20744504192674634,0.46499316829517096
0.325710473783177,0.2028782012873516,0.4644283730028239
0.31487173967184157,0.19488197452545272,0.47818027966381227
0.31066008622929214,0.18304108146548842,0.487196948909295
0.3056043099171084,0.17807540620976264,0.49476520765356574
0.29431463504325867,0.167733930372789,0.5103239422875978
0.28821495783610107,0.17117807579974037,0.5072904809850262
0.3194158742040428,0.15810445520534894,0.4899145399766417
0.30812691353757826,0.17442470129021626,0.48341986209233345
0.30642577894228146,0.16506129120440124,0.486862893595671
0.31785378594044367,0.16446632254324342,0.4910768161344939
0.3182546066817393,0.17077147065009635,0.47781794276484924
0.3263998492048003,0.18313759388118805,0.47360730203352974
0.341153250596512,0.18387191095417518,0.47183575728829125
0.3162109765668565,0.18835160542644566,0.4788172358044137
0.325824897187045,0.18382609197201236,0.47165899185489896
0.3277774907737715,0.16728763183208492,0.48672317081426486
0.3394209952560013,0.180471578183686,0.476981809623062
0.34809120413769795,0.18029748054124872,0.46556603293808735
0.3394248158335717,0.19339900699553456,0.43094158756807005
0.3404330387048444,0.19844404767142534,0.44595803247790194
0.3360762285279759,0.20952272277879302,0.427383274096576
0.33313010334256493,0.22162826557393914,0.4294609862328803
0.33048691598501456,0.2175312632225489,0.4313196164684633
0.34167376346246775,0.18934380342570994,0.4491317819785796
0.34933319553357467,0.20978304881018522,0.4554001997992108
0.3431431989531889,0.19906864103910762,0.4660498004295053
0.34789870289777847,0.18872588996762824,0.45779742263236634
0.33060473772182997,0.18725203590159217,0.4480688435323039
0.35204497648017297,0.19240980311961034,0.44147421347527366
0.3341205137785504,0.18321768076182735,0.4757889285712866
0.33194699790956267,0.19698463271082153,0.46602459112557654
0.3042798007475848,0.1762510252820024,0.48196650953113673
0.33289261930955816,0.15291393146211604,0.4838233001707066
0.34205471269740323,0.17581809203291968,0.47930902813281406
0.3310611682840928,0.1687350061678506,0.4838029967720033
0.33199681986911905,0.16404240692275585,0.4803032075499834
0.33465314344094477,0.14924526673533653,0.4792267820629945
0.34342914931745594,0.15524876312795516,0.4855296503739235
0.3421116440438195,0.15576333457473562,0.5019936316067517
0.3392344231385758,0.14743609375574626,0.4920411861651964
0.32623389789742163,0.14751139424700452,0.48791406194823206
0.34011355693132417,0.16159998951297286,0.486527559383984
0.3431066029952461,0.16014537048900976,0.4850005815989435
0.31124761399840245,0.17066699737163699,0.49918110395781495
0.3106491268768817,0.1654828422138827,0.49883050765318887
0.2999045930529417,0.17659259552450896,0.5170269392055336
0.2885496623322158,0.18980365355543216,0.4943547231934553
0.30200384009618503,0.19318671074578234,0.48632287905178695
0.2979798973212487,0.18879350915797888,0.49853934897140106
0.3070178211797053,0.18380269102193703,0.4911519259918962
0.3076419214877024,0.17957387501672797,0.48548734477272193
0.3080826804628877,0.210617679591444,0.4649014796563265
0.33445486206406494,0.17241529082097423,0.47615868572447506
0.359226859243167,0.1926789027341761,0.4530868914331751
0.3218922893987298,0.1930287295267939,0.46448491011979276
0.3224391369959903,0.20925153318442305,0.4517428336330812
0.30900822094887354,0.19774341140831814,0.4521687118380988
0.29418269282439813,0.20015417852115708,0.472237845040404
0.2970723697955648,0.20402040816978204,0.46188680287396167
0.3040939255772975,0.20928171910843782,0.4722290219412795
0.3104439169776997,0.21708229363835227,0.4723432511413659
0.30381406472615186,0.20395054410453292,0.4714657208457657
0.3287172886837428,0.20405659640289753,0.4676394763413396
0.33278237472310396,0.18641843105035671,0.4670311337424129
0.33446870058857253,0.19350883574095773,0.46330100010226327
0.30575292316248226,0.20316317372272288,0.48928724492354614
0.309462551867379,0.20626378650219876,0.4745234761082438
0.31027019778200476,0.18343286467981862,0.4684409141681449
0.3160088888325468,0.19554953903736655,0.47347898334835165
0.31928843163489884,0.19730219472762536,0.4812223577895562
0.3175889485675242,0.20036053349245866,0.47573969817990824
0.3004344040272068,0.1854314129422653,0.5075650186430111
0.29995072441085746,0.17180704792568324,0.5178145269095021
0.30001866756849876,0.17109253249373302,0.4996572693723493
0.30976112076209494,0.1602193597412709,0.5055191050482356
0.30238476133281134,0.17032060714648328,0.48978229219166647
0.30552875831722115,0.18630720363468437,0.4883203990309725
0.3244022357984414,0.1692719920685592,0.48620435418480296
0.32268064919299827,0.19215670869557233,0.48127330411416425
0.321979745320215,0.1850145266035025,0.4788786024732454
0.3164392495048637,0.18064170824067455,0.46922404374991056
0.3145100263424333,0.19091563261821404,0.4857324097161361
0.32371933949392234,0.1773027581745099,0.4864677809973542
0.32223001857551875,0.1840572423287386,0.49563752520524956
0.3152514431467183,0.18325308742040142,0.4756583620978986
0.3155290420415979,0.18033963066826217,0.49673589265023843
0.31291313253486525,0.19101697633658044,0.4872389949840105
0.3122238847778541,0.19426309746711093,0.4900608650274881
0.3054922219521488,0.18579819660084013,0.5088398359841289
0.30203568102698236,0.20348378581711132,0.5094630859115871
0.30087208950441247,0.22249457518264612,0.48969558706185146
0.2857155093831049,0.19945783751689322,0.5063396092066949
0.2887808945907338,0.20635197221271936,0.5064363647371863
0.30022265375553875,0.20292767801107084,0.5000828488118612
0.28857911401297465,0.18838841425348837,0.5022577816775381
0.27679755993893784,0.1883796925429676,0.5309962176280969
0.2687313040763667,0.1866118335156179,0.5262018947775213
0.26615041493946084,0.1847017055256906,0.5286771455422559
0.2625634700679339,0.1751330774305789,0.5551302023220757
0.2605601228657481,0.1735108756086395,0.5510753158288855
0.2618324987560889,0.17602259609115772,0.5416672394274675
0.2664980769766396,0.17088274436757442,0.5558690038377229
0.24817645535379,0.18369623182620962,0.5621442618945545
0.26313964215194047,0.17264161204925224,0.5584331310971417
0.27297098395224995,0.17226118381090624,0.5593926923927947
0.26468386029941016,0.16728933462541953,0.5527456421133108
0.25476147611553324,0.18859374044747262,0.5493944170838689
0.238766984436148,0.1909731563230937,0.5595426328983983
0.22768960631868837,0.20252360150622303,0.5823858765914672
0.21503654951234324,0.19326762974581221,0.5986146249901726
0.20604997788198406,0.1898544092685367,0.6081760694210447
0.2232104833607767,0.16511538692896865,0.6117168112457453
0.220592031750085,0.16035150643882573,0.6130597225943011
0.23111899109325196,0.16642612219601427,0.6098126176430994
0.21892914130085134,0.16285734982926436,0.5972410607898889
0.2360963843823648,0.14096015499542405,0.60024819380211
0.2329736172983242,0.1690483671847603,0.5788753333656446
0.24287816800118492,0.16930698871890856,0.5773016438019206
0.2533135979022212,0.17265456736892998,0.550965510439829
0.2543925580155716,0.19222204960706046,0.5497921619485444
0.2551131445039483,0.1918852553112959,0.5459121365309234
0.25022801110241927,0.16861605429100465,0.5562341215823849
0.2532526944892363,0.20041413527918234,0.5395343241855887
0.26748395932944324,0.1872032561532101,0.556280211167468
0.2626445181916297,0.17930491126744574,0.5667273293200045
0.247139138376548,0.17574070460367217,0.5601425776818991
0.24989283175675925,0.19618193026869366,0.5427905672734665
0.26525341315195883,0.20635298403234217,0.5327815178916075
0.26407759450119744,0.19177463838946698,0.5408781144480709
0.282848681632623,0.19115072646529607,0.5285792607108886
0.2747703710693091,0.18274274225103807,0.525289176703187
0.2790345657233921,0.17093023718767125,0.5184432149378654
0.28997746692574905,0.17464578240962064,0.5180850726528088
0.31454580496943074,0.16008234359026452,0.48111395249849437
0.2993352898425659,0.15980640099840737,0.4917188782922466
0.2973948457450228,0.18186344629258616,0.5078108956481964
0.2844243775643725,0.20537893125086362,0.49425465860477463
0.2835612589677975,0.20031097505438789,0.5132452739736749
0.28112119252504464,0.19848720023747224,0.5172540447182318
0.30568868474113337,0.186801384186474,0.4987860601419133
0.27740988997312105,0.19769631715317956,0.513852828197455
0.29803754517216763,0.20006788046214402,0.5028994783858176
0.29719228273553205,0.1832719730596464,0.5068547090557577
0.2986325570144179,0.17926246856822625,0.5101400883034333
0.30780391692483783,0.1897186885926933,0.48791328626528807
0.30536577863478886,0.2012603196628823,0.48887559686986315
0.2979137674201492,0.1802040615608016,0.5004352022466932
0.2971241893954776,0.19487290389216053,0.5008788078829665
0.29092961626948194,0.1999262434725843,0.4887798920201873
0.2871072166667568,0.22925402693392963,0.48525718368308324
0.31803808354322055,0.21041699833970123,0.453191050838386
0.31777709307177293,0.19042766734368186,0.46351823101292206
0.3262272937872645,0.19399232047881465,0.4562670448347835
0.3316508983253375,0.1815917677302014,0.46926343684019145
0.3403598644036098,0.15708956732596624,0.47403107278179824
0.3526555184566536,0.16118954249410744,0.47430876926630894
0.3588524427551365,0.16762997830668142,0.46672464707634415
0.3458703385515928,0.17246864698303296,0.4717901507547942
0.3225829088891955,0.17844264956751318,0.47065536121563234
0.33777121288641265,0.17774809932227015,0.46194527765944443
0.3225785975230862,0.183972347805922,0.4644697210543867
0.33088424354550616,0.18238077912888148,0.46734662406698235
0.31456819299784716,0.16806689230918923,0.49318593901454894
0.3113866897225119,0.16925827810782043,0.5098112943170972
0.29995225319264474,0.18335893842511847,0.5156129837226308
0.2801909683564308,0.18514341907176357,0.5116362857415413
0.28883334817592315,0.19470255732116004,0.5124503430147017
0.3010680484113819,0.2009417571010688,0.5026967197408222
0.28708279469674736,0.1939565065125277,0.5289667287793705
0.2939161558332164,0.15958414820041406,0.5305295005729388
0.3110499121930587,0.16106662048127807,0.519378723829424
0.29516113976887653,0.15763423914013444,0.5231971910973141
0.30125820313918134,0.1781946747300966,0.5222367964598449
0.2864662398783886,0.18112738792731187,0.4959761592047472
0.293857274751132,0.19164183253298114,0.496285512850795
0.3058316072688089,0.20166115705755794,0.49265848489134323
0.2968346798087609,0.19264437987555405,0.5096084997193158
0.302220642167562,0.17824881162877634,0.49468468766241064
0.3086909815763933,0.18174978094669475,0.4892219709154679
0.3061538105998822,0.18822457820309585,0.49318276612700007
0.3107324840534305,0.17785321909860152,0.48621662058552845
0.3387499412908944,0.16311279284256844,0.4892606265878561
0.3473787241101035,0.15869021641808578,0.4792855817790035
0.3682812197274049,0.16025923509238937,0.4685288727328061
0.3670500635603425,0.16857787597629212,0.46441731897774025
0.3778286271558656,0.17605999746690099,0.4434185663865563
0.35995736382992916,0.18032748231444587,0.44708233871190267
0.347357694487822,0.211780866867096,0.4373825311490442
0.3261078450562966,0.21000877183087227,0.4491885644395864
0.32079025650605786,0.21589414983824518,0.4490512944580883
0.31653501895298836,0.2126955647661303,0.4439865664597221
0.3240298338674324,0.24373845848339837,0.4409616056767989
0.32332242506950415,0.24364941417578684,0.44665598089898634
0.32646222737688935,0.22887472299435033,0.4589536222082331
0.31968675840460836,0.23080814514933026,0.444424924003475
0.30375977976086016,0.2403055893698431,0.4636058730505724
0.3326384227882843,0.2506620745358443,0.4413581875205699
0.3366758073229152,0.25097028653423104,0.4247225597134203
0.34817331695242326,0.24476601510229884,0.4164563119170543
0.35379903631842896,0.2526951673193054,0.4116495102614226
0.34627088742749507,0.2478784668502538,0.4252449665814979
0.3511906220393582,0.2249132843207559,0.40432672436104145
0.3673938626261681,0.21725780013614196,0.4168758587280783
0.3472165642795736,0.22001360910675527,0.4157479440259933
0.35258392352152906,0.22902590730346795,0.42478017204634416
0.3671724770124294,0.22756663423295712,0.40922584601946527
0.3681957823499281,0.2334381943643285,0.401854061197383
0.3780230761853805,0.23141998220846433,0.39466010302947313
0.3680030712796417,0.2303602157759164,0.3856685894670801
0.37925711194544226,0.23348416099295763,0.38186728911858603
0.3709520804745987,0.24199754312688174,0.37290719137262696
0.37336404649296884,0.22722340725860657,0.3759354251447721
0.3883638384452805,0.24261879267269046,0.36396742208648153
0.3872731310876596,0.2400129338180353,0.3924949145669568
0.3831799229619617,0.22952662486662637,0.3990279402621445
0.37218256338884226,0.224637601604883,0.3961488711715642
0.36821015134182694,0.22154955071562982,0.40609116405440193
0.39647058844351696,0.21354466002885023,0.3876110127970251
0.41193459894932455,0.19821205687783514,0.389206680243226
0.40812058538752605,0.19341323203489566,0.38539306002509055
0.4089869539724809,0.19639116256211686,0.38291352765027303
0.3955187173067861,0.199857983765188,0.3734282212656857
0.3903955386174685,0.2019976140819745,0.37789482348994763
0.3951624715091842,0.21495831613281047,0.3790157522573027
0.40606587144482775,0.21428577686620223,0.38420145514985676
0.41449209793117436,0.18555848370499295,0.3814217819583909
0.4142882786891336,0.1740996638372224,0.4014896663285575
0.40521945437850915,0.16540118142649377,0.4021351466151765
0.39821549410812057,0.15835899085506475,0.417065443691752
0.4221235404207963,0.15388656294239933,0.4015548740276763
0.4105863870963655,0.16902989309914043,0.3940846034827333
0.4248683009797728,0.18364356678027693,0.3650764061826554
0.42713575083738703,0.20279135434042217,0.3768025931757908
0.422921763497423,0.19236389973521925,0.35587718338227503
0.41609515481464276,0.20000709383449206,0.35043123715902585
0.4261184275348463,0.20636094773362576,0.34981182196350963
0.4365108335005705,0.2091697889945928,0.3442822425365985
0.4166479243731166,0.20715366394028964,0.375242111140061
0.43753498991983913,0.21039660651242095,0.3524353300684649
0.40578032673458125,0.20889471105729174,0.3806723129269339
0.3816385202932761,0.2216940644793784,0.4026728747405858
0.3747785824161169,0.16906585870169044,0.4162951317161405
0.40478995608267787,0.15975097852805567,0.4254516499807746
0.3837872897105435,0.16024027422630616,0.44973616322180265
0.3639216531316895,0.16760182448663613,0.44342187536610445
0.34235414547238835,0.16743879191474834,0.45944972229983044
0.34548766901325995,0.16105665869491778,0.47167649698293806
0.34029260205174433,0.1921994802409686,0.4588421096453683
0.33552703543519224,0.1907415862044516,0.4503188894578911
0.32140670915725883,0.21267258179495616,0.4492980512351101
0.30253385525594495,0.23320798816970728,0.456379980101312
0.30901195302934625,0.25354066769370803,0.4326433342312974
0.28436071264313795,0.2813969212585021,0.45747988376523907
0.26718647644230065,0.26878717177827427,0.4637257408873482
0.26036978740028227,0.26941889576353334,0.4698503117116089
0.2752494657827173,0.24083361825332156,0.45765352761897005
0.26854976495710947,0.258046971078888,0.45144177761378096
0.26394777865639,0.28293360051790256,0.4646592926733946
0.2877479119982688,0.2715404501771549,0.48839702870139967
0.2895677501582895,0.25930599195669984,0.46889259689166235
0.26898117206407257,0.2602798701947436,0.4774171605084346
0.28000317542802916,0.23022365476122356,0.48911042511075215
0.2647800145767374,0.2242987123315126,0.5159740440319388
0.24515952343725603,0.20791714026391864,0.5366890956977255
0.2412570719305939,0.1954245785337381,0.556315520059108
0.23472107526451247,0.17737873028019638,0.5587207937376828
0.23842747515582577,0.16599970070717754,0.5728552689810156
0.22535015590266377,0.17748436350731436,0.5871142654925884
0.2384886990708378,0.1796603350491017,0.5794823348450181
0.24081670216228354,0.19113686601825472,0.5561804611145749
0.2571122077750034,0.1981678880714517,0.5414756722802585
0.25280320255901373,0.1937606538731665,0.5478787065815748
0.26729228895576523,0.18434967978999145,0.5396984400232607
0.2621286585727363,0.1829732747477492,0.5519285930430338
0.25148534241937204,0.1928686594398573,0.5425424837860077
0.22749327626966845,0.20860529233513753,0.553908536419586
0.2323523511949616,0.19876757206107543,0.554374693333785
0.22881593015757948,0.21037443502017553,0.5514591624654331
0.23698025423663177,0.20792790827801366,0.5482763259194542
0.2513587652133044,0.18172296087960102,0.5517243218727307
0.2619787559027219,0.1847804684912586,0.5555292465661167
0.25515866462905734,0.17887999334022303,0.5480597562936802
0.25675205632351233,0.19149944164080474,0.5427060286348617
0.26226464294875185,0.19226364296988477,0.5516253384366934
0.2586670597118139,0.1897019344997789,0.5464037308860328
0.2567137297665615,0.17908728522820624,0.5454487477946881
0.2390697231632571,0.17756404309501278,0.5782946067965191
0.24113351152234513,0.17384729925601378,0.5850535511866866
0.24448852321306425,0.19601507640119775,0.5572886656631763
0.2727799458268059,0.1819456057032796,0.5513536507424263
0.2526929118551939,0.1860111818025808,0.5446860613851616
0.26453719306924184,0.20545080547337982,0.5370940808709814
0.2561244804002255,0.19939902471974075,0.5400368337642898
0.255239387046661,0.1993266892525683,0.52718906628327
0.2644447679197973,0.2016109879611756,0.5412471948799799
0.23959472760432643,0.19922321007862726,0.5523158463777468
0.24182098055419723,0.19688848208345222,0.5526830329956277
0.2630909914296694,0.18113079486600792,0.549288932477775
0.29375821852868544,0.1776292502267647,0.5147576659934047
0.3074537769782111,0.1768535255235258,0.5079199762297149
0.33407070756854373,0.15141332286689932,0.4916241544734315
0.33089858766984975,0.1557163654793575,0.4994950358148045
0.3221369676264147,0.15721420162994884,0.5065616131965874
0.3288881287087063,0.16586587353023868,0.5036260921672749
0.319310229697392,0.16101696340720026,0.49073717171275155
0.3486973396630155,0.15715071156931973,0.49089798345119134
0.34418276703896483,0.14866134831601377,0.4851350115390687
0.35278335084885487,0.16168015109916142,0.48122553428673565
0.3500810428351518,0.16769345527499474,0.47841660064940983
0.3511404605144681,0.1529587719227615,0.46671442665486196
0.3558696803039328,0.18029568347968278,0.44794703187465895
0.34625259728628527,0.20727706577340438,0.4602500527582799
0.32299612761797075,0.21056440147745756,0.45164233885700333
0.294127424772155,0.23109806531125343,0.4787496815074341
0.3089556134667236,0.2272778263341136,0.4481548680414943
0.33372325726670343,0.21752194204969277,0.4614563594269016
0.3362192363809751,0.19639646625526477,0.44906344821457744
0.3373739764131045,0.18979326732296048,0.4465553976780593
0.34265059132235953,0.2133378631462466,0.4198509635758613
0.34175179589156496,0.1987404424945157,0.43807971301080445
0.3409016492306806,0.21016823975675966,0.4191363448864577
0.35242060566980044,0.20400238825194308,0.40779712652957395
0.35852566905376715,0.1940811918691305,0.424976331800803
0.34974754061214214,0.2130429805962321,0.43911477415806127
0.32197116997722475,0.2015664440326988,0.43739969122220257
0.3526883057217695,0.21001996615303556,0.44654294186287125
0.3494147094843385,0.21251969196512005,0.4427064871567575
0.34587562512521003,0.1848129978182952,0.467268407816258
0.3362180755293654,0.18102088613557618,0.4842525326850787
0.32767933768095675,0.17343981193798333,0.4760509721792212
0.3230080003428457,0.18319642299745104,0.47101579562138407
0.32442172081266424,0.17619160355068275,0.48449538005715914
0.31704208430793995,0.1865498457270883,0.4763449895967909
0.3292445836873204,0.17336856339961354,0.48846203008856043
0.32393881122874835,0.18174219362590563,0.48911994156552824
0.30679706093712267,0.19775366547592002,0.47442674919893
0.3019037464456566,0.17831885354798604,0.5005212757026598
0.30484304542053436,0.1752633425911486,0.5110741381623979
0.29556596305545174,0.1901754093516383,0.5086617896067512
0.2942489172268744,0.19794324672020705,0.5090369648602023
0.28050084511098977,0.21339801786638057,0.5081437822286495
0.29353639778604934,0.18993742600832855,0.4978874149626829
0.29278230893715984,0.21539305348708623,0.4873235435547565
0.27399622422198544,0.22501815198360559,0.507915231180144
0.2812160466834108,0.2102036113703751,0.5022083526634136
0.2747571815004705,0.21937238972452616,0.48587563807026585
0.28480309227595907,0.22215899441682083,0.47594340441265787
0.3008293036697451,0.21318630659010826,0.5010369899630389
0.3077769658593013,0.18226604238274177,0.5140849977110314
0.31928470005875936,0.16641489473907917,0.4884142672338955
0.30331572259686046,0.18487716840824858,0.5007510211772104
0.31226388140758154,0.1897917439672406,0.4971643388294451
0.30099950197978903,0.18478005454593452,0.4977778135729741
